edge_id,avg_speed,avg_pace,pace_group,pace_color,time,dist,elev_gain,uphill_perc,uphill_perc_group,uphill_perc_color,geometry
2557,1.57,11.06,Less than 15 min/km,#ae017e,3.88,0.36,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.367086 41.811433, 2.36702 41.811456, 2.366962 41.811474, 2.366888 41.811468, 2.366823 41.811463, 2.36676 41.811463, 2.366698 41.811457, 2.366637 41.81145, 2.366556 41.811456, 2.366477 41.811461, 2.366412 41.811461, 2.366332 41.81147, 2.36626 41.811472, 2.366204 41.811493, 2.366142 41.811509, 2.366085 41.811534, 2.36602 41.811536, 2.365955 41.811535, 2.365895 41.811553, 2.36583 41.811566, 2.365757 41.811585, 2.365687 41.811607, 2.365627 41.811615, 2.365562 41.811619, 2.365492 41.811642, 2.365427 41.811664, 2.365365 41.811671, 2.3653 41.811669, 2.365225 41.811668, 2.365164 41.811666, 2.365107 41.811638, 2.365026 41.811602, 2.364955 41.811581, 2.364893 41.811561, 2.364823 41.811533, 2.364763 41.811541, 2.364701 41.811547, 2.364639 41.811556, 2.364588 41.811582, 2.364532 41.811614, 2.364466 41.811649, 2.364409 41.811688, 2.364361 41.81172, 2.364296 41.811752, 2.364217 41.811758, 2.364157 41.811763, 2.364084 41.811779, 2.364019 41.811772, 2.36396 41.81179, 2.36389 41.811804, 2.363811 41.811817, 2.363751 41.811825, 2.363682 41.811847, 2.363615 41.811864, 2.363553 41.811881, 2.363484 41.811906, 2.363437 41.811943, 2.363377 41.811965, 2.363323 41.811985, 2.363275 41.812019, 2.363214 41.812047, 2.363174 41.812083)"
2113,1.52,11.4,Less than 15 min/km,#ae017e,7.22,0.63,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.363174 41.812083, 2.363134 41.812121, 2.36309 41.81216, 2.363035 41.812197, 2.36299 41.812235, 2.362934 41.812264, 2.362887 41.812296, 2.362815 41.812304, 2.362789 41.812346, 2.362754 41.81239, 2.362717 41.812431, 2.36265 41.81246, 2.362596 41.812481, 2.362565 41.812528, 2.362525 41.812568, 2.362498 41.81261, 2.362483 41.812659, 2.362472 41.812707, 2.362443 41.812751, 2.362428 41.812798, 2.362419 41.812846, 2.362381 41.812881, 2.36234 41.81292, 2.362285 41.812947, 2.362236 41.812975, 2.36217 41.813011, 2.362152 41.813054, 2.362121 41.813095, 2.362097 41.81316, 2.362052 41.81319, 2.362022 41.813238, 2.361962 41.81328, 2.361949 41.813333, 2.361898 41.813371, 2.361916 41.813425, 2.361935 41.81347, 2.36194 41.81352, 2.361927 41.813571, 2.361925 41.813622, 2.36192 41.81368, 2.361907 41.81374, 2.361886 41.813794, 2.361854 41.813833, 2.361832 41.81389, 2.361807 41.813937, 2.361797 41.813987, 2.361768 41.814041, 2.361734 41.814093, 2.361698 41.814138, 2.361645 41.814181, 2.361597 41.814221, 2.361555 41.814265, 2.36151 41.814312, 2.361464 41.814346, 2.361425 41.814388, 2.36137 41.814422, 2.361339 41.814469, 2.36129 41.814509, 2.361224 41.814531, 2.361199 41.814585, 2.361157 41.814627, 2.361142 41.81468, 2.361107 41.814727, 2.361068 41.81477, 2.361036 41.814817, 2.360982 41.814856, 2.360936 41.814888, 2.360902 41.81493, 2.36089 41.814975, 2.360869 41.815019, 2.360856 41.815071, 2.360843 41.815126, 2.360824 41.815173, 2.360789 41.815213, 2.36075 41.815263, 2.360744 41.815319, 2.360733 41.815374, 2.360696 41.815418, 2.360628 41.815436, 2.36058 41.815471, 2.360544 41.815513, 2.360488 41.815559, 2.360431 41.815598, 2.360389 41.81564, 2.36035 41.815679, 2.360275 41.815693, 2.36022 41.815727, 2.36017 41.815753, 2.360123 41.815792, 2.360061 41.815819, 2.360073 41.815869, 2.360034 41.815934, 2.359999 41.815982, 2.359984 41.816026, 2.359988 41.816074, 2.359972 41.816131, 2.359973 41.816194, 2.359949 41.816246, 2.359936 41.816299, 2.359927 41.81635, 2.359906 41.8164, 2.359906 41.816455, 2.359858 41.816485, 2.359835 41.816532, 2.359826 41.816583, 2.359833 41.816629, 2.359819 41.816673, 2.359836 41.816731, 2.359822 41.816787, 2.359808 41.81684)"
420,1.1,122.65,More than 45 min/km,#feebe2,7.85,0.05,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.359808 41.81684, 2.359755 41.816869, 2.359735 41.816915, 2.359697 41.816959, 2.359632 41.81692, 2.359704 41.816916, 2.359742 41.816955, 2.359732 41.817049, 2.359672 41.81707)"
421,1.31,13.15,Less than 15 min/km,#ae017e,6.86,0.53,0.4,0.08,Less than 7.5%,#f1eef6,"LINESTRING (2.359672 41.81707, 2.35961 41.817092, 2.359557 41.817116, 2.359487 41.817138, 2.359419 41.817151, 2.359355 41.817155, 2.359283 41.817163, 2.359224 41.817177, 2.359165 41.817193, 2.359091 41.817204, 2.359031 41.817226, 2.358977 41.817247, 2.358903 41.817271, 2.358841 41.817292, 2.358777 41.817303, 2.358716 41.817325, 2.358653 41.817351, 2.358592 41.817374, 2.358529 41.817398, 2.358466 41.817423, 2.358411 41.81746, 2.35836 41.817497, 2.358317 41.817531, 2.358272 41.817562, 2.358242 41.817602, 2.358206 41.817643, 2.3582 41.817689, 2.358173 41.817734, 2.358114 41.81775, 2.358119 41.817804, 2.358096 41.81785, 2.358054 41.817885, 2.358016 41.817927, 2.358041 41.817979, 2.358053 41.818027, 2.358001 41.818063, 2.357971 41.818104, 2.357949 41.818149, 2.35789 41.818161, 2.357843 41.818191, 2.357792 41.818231, 2.357739 41.818261, 2.357721 41.818311, 2.357682 41.818357, 2.357647 41.818403, 2.357605 41.818447, 2.357554 41.818493, 2.357538 41.818538, 2.357501 41.818574, 2.357452 41.818614, 2.357405 41.818658, 2.357363 41.818702, 2.357326 41.81874, 2.357266 41.818771, 2.357226 41.818806, 2.35718 41.818843, 2.357165 41.818897, 2.357127 41.818945, 2.357088 41.818987, 2.357024 41.819015, 2.356987 41.819065, 2.356949 41.81911, 2.356898 41.819152, 2.356846 41.819185, 2.356801 41.819224, 2.356759 41.819268, 2.356727 41.819311, 2.356706 41.819363, 2.356703 41.81942, 2.356677 41.819473, 2.356656 41.819525, 2.356643 41.81958, 2.356628 41.819629, 2.356594 41.81967, 2.35659 41.81972, 2.356586 41.819766, 2.356558 41.81981, 2.356516 41.819847, 2.3565 41.819898, 2.356481 41.819946, 2.356452 41.819993, 2.356419 41.82004, 2.356375 41.820078, 2.356322 41.82011, 2.356304 41.820166, 2.356271 41.820212, 2.35621 41.820243, 2.356168 41.820281, 2.356128 41.82032, 2.356091 41.820363, 2.356038 41.820395, 2.355997 41.820428, 2.355936 41.820459)"
442,1.58,10.58,Less than 15 min/km,#ae017e,0.2,0.02,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.355936 41.820459, 2.355867 41.820486, 2.355793 41.820499, 2.355722 41.820497)"
443,1.21,14.07,Less than 15 min/km,#ae017e,1.32,0.09,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.355722 41.820497, 2.355651 41.820512, 2.355588 41.820526, 2.35553 41.820549, 2.355467 41.820574, 2.355413 41.8206, 2.355353 41.820619, 2.355294 41.820628, 2.355242 41.820658, 2.355192 41.820692, 2.355126 41.820695, 2.355066 41.820718, 2.355019 41.820757, 2.354965 41.820776, 2.354904 41.820793, 2.354854 41.82083, 2.354847 41.820875, 2.35482 41.820918)"
447,0.73,23.26,From 15 to 30 min/km,#f768a1,0.48,0.02,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.35482 41.820918, 2.354839 41.820962, 2.354884 41.820992, 2.354945 41.821007, 2.355004 41.821017)"
217,0.77,34.29,From 30 to 45 min/km,#fbb4b9,2.77,0.08,0.1,0.12,Less than 7.5%,#f1eef6,"LINESTRING (2.355004 41.821017, 2.35501 41.821071, 2.354963 41.821102, 2.354929 41.821141, 2.354955 41.821188, 2.354948 41.821239, 2.354992 41.821277, 2.354984 41.821327, 2.354959 41.821286, 2.354954 41.821233, 2.354922 41.821194, 2.354943 41.821133, 2.354989 41.821094, 2.355011 41.821044, 2.354957 41.821022, 2.354894 41.821012)"
447,1.19,14.14,Less than 15 min/km,#ae017e,0.23,0.02,6.0,30.0,More than 22.5%,#0570b0,"LINESTRING (2.354894 41.821012, 2.354837 41.820981, 2.35478 41.82096, 2.354754 41.820904)"
446,1.0,28.13,From 15 to 30 min/km,#f768a1,6.19,0.23,2.5,1.09,Less than 7.5%,#f1eef6,"LINESTRING (2.354754 41.820904, 2.35471 41.820862, 2.354661 41.820834, 2.354595 41.820843, 2.354579 41.820792, 2.354512 41.820806, 2.354447 41.820788, 2.354385 41.820764, 2.354316 41.82079, 2.354262 41.820817, 2.354209 41.82078, 2.35415 41.820754, 2.354105 41.820791, 2.354058 41.820828, 2.354008 41.82087, 2.353948 41.820906, 2.353896 41.820939, 2.353842 41.820964, 2.353788 41.82099, 2.353761 41.821033, 2.353708 41.82107, 2.353659 41.821042, 2.353594 41.821038, 2.353532 41.821033, 2.353471 41.821037, 2.353414 41.821006, 2.353351 41.821002, 2.353342 41.820948, 2.353326 41.820901, 2.353264 41.820877, 2.353205 41.820846, 2.353141 41.820845, 2.353072 41.82082, 2.353004 41.820813, 2.352969 41.820774, 2.352923 41.820737, 2.352853 41.820736, 2.352823 41.820775, 2.352807 41.820827, 2.352777 41.820871, 2.352769 41.820917)"
219,1.21,17.43,From 15 to 30 min/km,#f768a1,0.86,0.05,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.352769 41.820917, 2.352707 41.82093, 2.352672 41.82097, 2.352641 41.821019, 2.352596 41.821064, 2.352559 41.821106, 2.352517 41.821148, 2.352476 41.821185, 2.352419 41.821213, 2.352363 41.82124)"
218,0.97,27.51,From 15 to 30 min/km,#f768a1,0.95,0.02,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.352363 41.82124, 2.352305 41.821266, 2.352236 41.821282, 2.352355 41.821308, 2.352412 41.821328)"
216,0.79,37.15,From 30 to 45 min/km,#fbb4b9,23.04,0.03,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.352412 41.821328, 2.352469 41.821365, 2.352475 41.82141, 2.352485 41.821362, 2.352483 41.821315, 2.352495 41.821259)"
219,0.95,19.96,From 15 to 30 min/km,#f768a1,1.11,0.06,3.6,6.0,Less than 7.5%,#f1eef6,"LINESTRING (2.352495 41.821259, 2.352522 41.821215, 2.35255 41.821169, 2.35259 41.821127, 2.352611 41.821085, 2.352639 41.821041, 2.352675 41.821004, 2.3527 41.820953, 2.352717 41.820902, 2.352732 41.820853, 2.352742 41.820796)"
424,1.3,14.63,Less than 15 min/km,#ae017e,13.87,0.95,83.4,8.78,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.352742 41.820796, 2.352758 41.820752, 2.35278 41.820705, 2.352814 41.820656, 2.352841 41.82061, 2.352869 41.820568, 2.352898 41.820528, 2.352911 41.820482, 2.352945 41.820432, 2.352987 41.82039, 2.353023 41.820353, 2.353073 41.820314, 2.353118 41.820276, 2.353168 41.820239, 2.353206 41.820197, 2.353252 41.820167, 2.353299 41.820134, 2.353357 41.820113, 2.353401 41.820079, 2.353445 41.820047, 2.353482 41.820005, 2.353528 41.819967, 2.353575 41.819927, 2.35361 41.819889, 2.353648 41.819851, 2.353694 41.819821, 2.353747 41.819785, 2.353789 41.819751, 2.353845 41.81972, 2.353901 41.819685, 2.353958 41.819652, 2.354012 41.819622, 2.354062 41.819596, 2.354108 41.819564, 2.354171 41.819531, 2.354224 41.819508, 2.354282 41.819477, 2.354331 41.81944, 2.354369 41.819403, 2.35438 41.819358, 2.354395 41.819305, 2.354393 41.819257, 2.354384 41.819206, 2.354374 41.819159, 2.354357 41.819104, 2.354368 41.819055, 2.354362 41.819006, 2.354375 41.818951, 2.354394 41.818908, 2.354397 41.818863, 2.354423 41.818814, 2.354446 41.818765, 2.354465 41.818713, 2.354498 41.818673, 2.354523 41.818628, 2.354559 41.818583, 2.354595 41.818539, 2.354627 41.818492, 2.354647 41.81844, 2.35464 41.818395, 2.35464 41.818349, 2.354617 41.818304, 2.354599 41.818251, 2.354566 41.818207, 2.354541 41.818158, 2.354515 41.818106, 2.354498 41.818058, 2.354483 41.818014, 2.354492 41.817966, 2.354517 41.817922, 2.354544 41.81787, 2.35457 41.817824, 2.35459 41.81778, 2.354606 41.817728, 2.354618 41.817681, 2.354619 41.81763, 2.354628 41.817574, 2.354627 41.817521, 2.354624 41.817474, 2.354628 41.817415, 2.354635 41.817363, 2.354652 41.817317, 2.354673 41.817261, 2.354704 41.817216, 2.354737 41.817177, 2.354782 41.817138, 2.35483 41.817099, 2.354875 41.817066, 2.354921 41.817033, 2.354971 41.816992, 2.355006 41.816949, 2.35506 41.816919, 2.355066 41.816867, 2.355067 41.816817, 2.355096 41.816767, 2.355119 41.816721, 2.355141 41.816679, 2.355166 41.816637, 2.3552 41.816596, 2.355186 41.816543, 2.355168 41.816489, 2.355145 41.81644, 2.355105 41.816388, 2.355099 41.816334, 2.355095 41.816282, 2.355098 41.816235, 2.355101 41.816189, 2.355127 41.816127, 2.355133 41.816081, 2.355161 41.816028, 2.355199 41.815982, 2.355252 41.81594, 2.355294 41.815903, 2.355336 41.815869, 2.355393 41.815833, 2.355445 41.815799, 2.355496 41.815765, 2.355549 41.81574, 2.355599 41.815701, 2.355647 41.815666, 2.355697 41.815635, 2.355739 41.815598, 2.355774 41.815551, 2.355817 41.815508, 2.355851 41.815468, 2.355888 41.815421, 2.355937 41.815393, 2.356 41.815365, 2.356053 41.81533, 2.356099 41.815294, 2.356116 41.815249, 2.356094 41.815206, 2.356058 41.81517, 2.356005 41.815132, 2.355966 41.815088, 2.355965 41.815032, 2.355966 41.814983, 2.355996 41.814917, 2.356028 41.814847, 2.356057 41.814796, 2.356082 41.814724, 2.356127 41.814671, 2.356153 41.814622, 2.356181 41.814579, 2.35621 41.814539, 2.356244 41.814501, 2.356279 41.814461, 2.356326 41.814422, 2.356364 41.814384, 2.356413 41.814349, 2.356483 41.814327, 2.356543 41.814302, 2.356603 41.814281, 2.356663 41.814258, 2.356721 41.814238, 2.356789 41.814218, 2.356865 41.81418, 2.356915 41.814145, 2.356973 41.814101, 2.357017 41.814067, 2.35705 41.814023, 2.357094 41.813981, 2.357135 41.813947, 2.35717 41.813908, 2.35722 41.813882, 2.357263 41.813846, 2.357308 41.813805, 2.357348 41.813771, 2.357401 41.813748)"
422,1.07,15.68,From 15 to 30 min/km,#f768a1,0.43,0.03,2.6,8.67,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.357401 41.813748, 2.357442 41.813713, 2.35746 41.813669, 2.357415 41.813628, 2.357366 41.813585, 2.357303 41.813564)"
425,1.72,9.97,Less than 15 min/km,#ae017e,4.72,0.47,0.2,0.04,Less than 7.5%,#f1eef6,"LINESTRING (2.357303 41.813564, 2.357252 41.813539, 2.357179 41.813526, 2.357115 41.813523, 2.357053 41.813537, 2.356992 41.813541, 2.356915 41.813532, 2.356854 41.813538, 2.356794 41.813544, 2.356728 41.813551, 2.356646 41.813549, 2.356574 41.813559, 2.356514 41.813568, 2.356452 41.813583, 2.356394 41.813607, 2.356333 41.813628, 2.356257 41.813645, 2.356182 41.813644, 2.356113 41.813664, 2.356046 41.813663, 2.355971 41.813657, 2.355897 41.813643, 2.35582 41.813655, 2.355745 41.813671, 2.355671 41.813665, 2.355589 41.813682, 2.35552 41.813698, 2.355457 41.813706, 2.355389 41.813715, 2.35532 41.81372, 2.35525 41.813716, 2.35519 41.813701, 2.355151 41.81366, 2.355099 41.813617, 2.355048 41.813574, 2.355023 41.813523, 2.354993 41.813472, 2.354989 41.813418, 2.354972 41.813362, 2.354964 41.813306, 2.354955 41.813252, 2.35494 41.813196, 2.354932 41.813141, 2.354903 41.813091, 2.354872 41.81304, 2.354846 41.812995, 2.354821 41.812945, 2.354787 41.812894, 2.354768 41.812844, 2.354748 41.812794, 2.354739 41.812748, 2.354727 41.812701, 2.354723 41.812643, 2.354702 41.812594, 2.354679 41.81254, 2.354665 41.812495, 2.354647 41.812449, 2.354619 41.812401, 2.354593 41.812346, 2.354564 41.812298, 2.354548 41.812253, 2.354529 41.812206, 2.354525 41.812156, 2.354519 41.812108, 2.354541 41.81206, 2.354588 41.812023, 2.354624 41.811984, 2.35466 41.811947, 2.354691 41.811907, 2.354731 41.811869, 2.354769 41.811832, 2.354807 41.811793, 2.354844 41.811756, 2.354888 41.811723, 2.354931 41.811682, 2.354962 41.811638, 2.354998 41.811598, 2.355033 41.811557, 2.355083 41.811507, 2.355104 41.811459, 2.355127 41.811414, 2.355156 41.811371, 2.355191 41.811328)"
1864,1.84,10.02,Less than 15 min/km,#ae017e,2.77,0.28,15.1,5.39,Less than 7.5%,#f1eef6,"LINESTRING (2.355191 41.811328, 2.355222 41.811285, 2.355247 41.811241, 2.35529 41.811209, 2.355335 41.811177, 2.35538 41.811143, 2.355422 41.811106, 2.355476 41.811076, 2.355526 41.811032, 2.355579 41.811002, 2.355641 41.810966, 2.35566 41.810916, 2.35569 41.81087, 2.355726 41.810825, 2.355758 41.810779, 2.355792 41.810719, 2.355793 41.810657, 2.355777 41.810595, 2.355767 41.810544, 2.355754 41.810493, 2.355735 41.810448, 2.355726 41.810387, 2.355728 41.810338, 2.355724 41.810292, 2.355742 41.810248, 2.355777 41.810201, 2.355838 41.810157, 2.355904 41.810133, 2.355981 41.81011, 2.356054 41.810088, 2.356108 41.810064, 2.356168 41.810037, 2.356231 41.81001, 2.356306 41.809981, 2.356366 41.809948, 2.356429 41.809924, 2.356491 41.809907, 2.356538 41.809875, 2.356592 41.809849, 2.356639 41.809821, 2.356701 41.809791, 2.356761 41.809754, 2.356821 41.809769, 2.356899 41.809782, 2.35696 41.809781, 2.357025 41.809783, 2.357084 41.809775, 2.35712 41.809735, 2.357094 41.809685)"
417,0.85,57.91,More than 45 min/km,#feebe2,2.85,0.05,0.6,1.2,Less than 7.5%,#f1eef6,"LINESTRING (2.357094 41.809685, 2.357075 41.809609, 2.35703 41.809579, 2.356973 41.809558, 2.356908 41.809546, 2.356841 41.809538, 2.356763 41.809536, 2.356699 41.809555)"
419,1.44,11.99,Less than 15 min/km,#ae017e,7.05,0.59,29.2,4.95,Less than 7.5%,#f1eef6,"LINESTRING (2.356699 41.809555, 2.356637 41.809559, 2.356568 41.809568, 2.356509 41.809577, 2.356444 41.809591, 2.356389 41.809612, 2.356326 41.809596, 2.356262 41.809589, 2.356202 41.809579, 2.35614 41.809558, 2.35607 41.809547, 2.356001 41.809552, 2.35594 41.809565, 2.355869 41.809584, 2.355801 41.809607, 2.355729 41.809629, 2.35567 41.809649, 2.355607 41.809665, 2.355541 41.809694, 2.355497 41.80973, 2.355442 41.809752, 2.355381 41.809767, 2.355328 41.80979, 2.355265 41.809815, 2.355204 41.809849, 2.355162 41.809881, 2.355136 41.809929, 2.355108 41.80997, 2.355094 41.810019, 2.35508 41.810067, 2.355063 41.810112, 2.355051 41.810167, 2.355038 41.810218, 2.355002 41.810264, 2.354976 41.810305, 2.354949 41.810349, 2.354918 41.810403, 2.354875 41.81045, 2.354831 41.8105, 2.354794 41.810536, 2.35476 41.810576, 2.354706 41.810617, 2.354665 41.810664, 2.354619 41.810699, 2.354575 41.810745, 2.354525 41.810782, 2.354468 41.810821, 2.354405 41.810849, 2.354346 41.810883, 2.354284 41.810912, 2.354226 41.810939, 2.354164 41.810972, 2.354098 41.811, 2.354042 41.811038, 2.353979 41.811071, 2.353914 41.811098, 2.353863 41.811126, 2.353809 41.811161, 2.353752 41.811197, 2.353691 41.811229, 2.353626 41.811259, 2.353557 41.811286, 2.35349 41.811319, 2.353432 41.811355, 2.353377 41.811392, 2.353325 41.811417, 2.353268 41.811436, 2.353199 41.811459, 2.353127 41.811478, 2.353066 41.811476, 2.353002 41.811457, 2.352924 41.811456, 2.352867 41.811435, 2.352798 41.811421, 2.352729 41.811419, 2.352665 41.811417, 2.352606 41.811437, 2.35254 41.811462, 2.352496 41.811493, 2.35245 41.811528, 2.352388 41.811561, 2.352337 41.811599, 2.352297 41.811641, 2.352268 41.811684, 2.352238 41.811735, 2.352211 41.811778, 2.352179 41.811818, 2.352147 41.811872, 2.352137 41.811916, 2.352127 41.811963, 2.352115 41.812012, 2.352114 41.812066, 2.352104 41.812116, 2.352102 41.812175, 2.352099 41.812235, 2.352083 41.812294, 2.352069 41.812354, 2.352056 41.812399, 2.352019 41.812452, 2.351955 41.812457, 2.351882 41.81245, 2.351823 41.812464, 2.35176 41.812453)"
411,1.45,11.87,Less than 15 min/km,#ae017e,3.8,0.32,23.4,7.31,Less than 7.5%,#f1eef6,"LINESTRING (2.35176 41.812453, 2.351711 41.812419, 2.3517 41.812373, 2.351698 41.812321, 2.351693 41.812275, 2.351675 41.812226, 2.351667 41.812176, 2.351633 41.812132, 2.351595 41.812092, 2.351554 41.812055, 2.351495 41.812025, 2.351433 41.812005, 2.351371 41.81199, 2.351317 41.81197, 2.351256 41.811959, 2.351188 41.811943, 2.351119 41.811923, 2.35107 41.811894, 2.35102 41.81186, 2.350982 41.811813, 2.350962 41.811763, 2.350949 41.811706, 2.350953 41.811651, 2.350971 41.811596, 2.350994 41.811543, 2.351016 41.811491, 2.351042 41.811436, 2.351062 41.811381, 2.35108 41.811323, 2.351074 41.811273, 2.351071 41.811226, 2.351059 41.811179, 2.351038 41.811135, 2.351005 41.811094, 2.350978 41.811052, 2.350928 41.811025, 2.350882 41.810983, 2.350807 41.810963, 2.350743 41.810937, 2.35067 41.810922, 2.350603 41.810905, 2.350528 41.810887, 2.350472 41.810867, 2.350415 41.810848, 2.35036 41.810828, 2.350296 41.810796, 2.350247 41.810753, 2.350223 41.810705, 2.350212 41.810653, 2.35023 41.810607, 2.350258 41.810556, 2.350308 41.810513, 2.350341 41.810469, 2.350392 41.810429, 2.35044 41.810394, 2.350475 41.810356, 2.350518 41.810323)"
263,1.54,11.03,Less than 15 min/km,#ae017e,7.38,0.67,0.7,0.1,Less than 7.5%,#f1eef6,"LINESTRING (2.350518 41.810323, 2.350545 41.810271, 2.350569 41.810223, 2.350588 41.810176, 2.350617 41.810127, 2.350629 41.810072, 2.350648 41.810019, 2.35066 41.809965, 2.350667 41.809911, 2.350669 41.80986, 2.35066 41.809809, 2.350663 41.809755, 2.350654 41.8097, 2.350637 41.809653, 2.350636 41.809604, 2.350645 41.809551, 2.350637 41.809501, 2.350648 41.809456, 2.350651 41.809399, 2.350655 41.809354, 2.35067 41.809307, 2.350684 41.809257, 2.350703 41.809204, 2.350717 41.809159, 2.350738 41.809116, 2.350768 41.809066, 2.350797 41.809018, 2.350836 41.808972, 2.350866 41.80893, 2.350901 41.808877, 2.350928 41.808835, 2.350961 41.80878, 2.350972 41.808729, 2.350964 41.808677, 2.350963 41.808627, 2.350964 41.808574, 2.350971 41.808525, 2.350967 41.808467, 2.350963 41.808413, 2.35097 41.808363, 2.350971 41.808305, 2.350968 41.808251, 2.350981 41.808197, 2.350999 41.808141, 2.351016 41.808084, 2.351036 41.808027, 2.35107 41.807975, 2.351098 41.807922, 2.351123 41.807874, 2.351143 41.80782, 2.351154 41.807768, 2.351163 41.807715, 2.351187 41.807665, 2.351197 41.807612, 2.351199 41.807561, 2.351205 41.807507, 2.351207 41.807455, 2.351208 41.807405, 2.351214 41.807356, 2.351222 41.8073, 2.351212 41.807245, 2.351219 41.80719, 2.351233 41.807133, 2.351234 41.807075, 2.351237 41.807018, 2.351233 41.806965, 2.351228 41.806909, 2.351226 41.806851, 2.351221 41.806791, 2.351217 41.806734, 2.351219 41.80668, 2.351225 41.806626, 2.351235 41.806575, 2.351231 41.806519, 2.351227 41.806469, 2.351219 41.806424, 2.351222 41.806372, 2.351215 41.806326, 2.351225 41.806274, 2.351224 41.806224, 2.351226 41.806166, 2.35123 41.80612, 2.351232 41.806063, 2.351239 41.806004, 2.351233 41.805959, 2.351241 41.805903, 2.351257 41.805847, 2.351267 41.80579, 2.351275 41.805731, 2.351296 41.80568, 2.351308 41.805626, 2.351328 41.805573, 2.351338 41.805521, 2.351367 41.805469, 2.35138 41.805421, 2.3514 41.805372, 2.351411 41.805325, 2.351418 41.805277, 2.351433 41.805224, 2.351451 41.80518, 2.351458 41.805126, 2.351467 41.805077, 2.351475 41.805025, 2.351487 41.804979, 2.351503 41.804929, 2.351536 41.804877, 2.351559 41.804827, 2.351583 41.804783, 2.351628 41.804734, 2.351681 41.804678, 2.351702 41.804629, 2.351697 41.804582, 2.351671 41.804535, 2.351652 41.804491, 2.351633 41.804446)"
261,1.31,14.18,Less than 15 min/km,#ae017e,6.42,0.45,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.351633 41.804446, 2.351577 41.804404, 2.351533 41.804372, 2.351504 41.804328, 2.351458 41.80428, 2.351411 41.80424, 2.351371 41.804205, 2.351328 41.804158, 2.35128 41.804126, 2.351234 41.804083, 2.351177 41.804045, 2.351121 41.804005, 2.351073 41.803976, 2.351037 41.803939, 2.350997 41.80389, 2.350966 41.803843, 2.35094 41.8038, 2.350914 41.803756, 2.350889 41.803712, 2.350847 41.803675, 2.350811 41.803622, 2.350767 41.803585, 2.350724 41.803542, 2.35069 41.8035, 2.350655 41.803462, 2.350613 41.803425, 2.350566 41.803383, 2.350506 41.803352, 2.350443 41.803322, 2.35039 41.803289, 2.350336 41.80326, 2.35028 41.803225, 2.350222 41.803196, 2.350189 41.803153, 2.350134 41.803123, 2.350092 41.803084, 2.350041 41.803059, 2.35 41.803021, 2.349971 41.802978, 2.34996 41.802924, 2.349954 41.802869, 2.349951 41.802815, 2.349896 41.802784, 2.349875 41.802737, 2.349876 41.802689, 2.349852 41.802643, 2.349793 41.80261, 2.349746 41.802582, 2.349708 41.802547, 2.349662 41.80251, 2.34961 41.802476, 2.349612 41.802426, 2.349554 41.802409, 2.349493 41.80239, 2.349453 41.802351, 2.349416 41.802312, 2.349335 41.802269, 2.349266 41.802248, 2.349213 41.802221, 2.349127 41.802165, 2.349077 41.802122, 2.349031 41.802063, 2.349038 41.802012, 2.349027 41.801966, 2.349003 41.801912, 2.349019 41.801864, 2.349045 41.801814, 2.34899 41.801789, 2.348926 41.801767, 2.348863 41.801748, 2.348793 41.801723, 2.348733 41.801708, 2.348673 41.801688, 2.348623 41.801649, 2.348577 41.801599, 2.348616 41.801562, 2.348654 41.801527, 2.348657 41.801477, 2.348633 41.801428)"
410,1.25,13.78,Less than 15 min/km,#ae017e,0.3,0.03,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.348633 41.801428, 2.348603 41.801385, 2.348542 41.801383, 2.348475 41.801383, 2.348416 41.801365)"
258,1.32,12.7,Less than 15 min/km,#ae017e,0.63,0.05,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.348416 41.801365, 2.348365 41.801338, 2.34831 41.801312, 2.34824 41.80129, 2.348177 41.801284, 2.348132 41.801242, 2.348105 41.801193, 2.348055 41.801162, 2.347997 41.801181, 2.347924 41.801177)"
257,1.46,11.67,Less than 15 min/km,#ae017e,0.67,0.05,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.347924 41.801177, 2.347872 41.801201, 2.347825 41.80123, 2.347784 41.801196, 2.347719 41.801166, 2.347656 41.80114, 2.347636 41.801094, 2.347673 41.801053, 2.347673 41.800993, 2.347608 41.801006, 2.347546 41.80103)"
1257,1.37,12.22,Less than 15 min/km,#ae017e,0.28,0.03,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.347546 41.80103, 2.347483 41.801045, 2.347422 41.801072, 2.34736 41.8011, 2.347306 41.801121)"
