edge_id,avg_speed,avg_pace,pace_group,pace_color,time,dist,elev_gain,uphill_perc,uphill_perc_group,uphill_perc_color,geometry
1732,1.07,18.2,From 15 to 30 min/km,#f768a1,5.24,0.29,24.5,8.45,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.401237 41.844221, 2.401247 41.844243, 2.401262 41.844266, 2.40128 41.844285, 2.401297 41.844301, 2.40132 41.84431, 2.401348 41.84431, 2.401377 41.844307, 2.401405 41.844304, 2.401428 41.844294, 2.401453 41.844285, 2.401488 41.844275, 2.401525 41.844269, 2.401553 41.844262, 2.401583 41.844253, 2.40161 41.844246, 2.401638 41.844243, 2.401668 41.84423, 2.4017 41.844224, 2.401723 41.844208, 2.401748 41.844195, 2.401777 41.844186, 2.401803 41.844173, 2.401832 41.84417, 2.401862 41.844163, 2.401887 41.84415, 2.401915 41.844138, 2.401942 41.844131, 2.401965 41.844125, 2.401993 41.844115, 2.402022 41.844106, 2.402053 41.844093, 2.402088 41.844086, 2.402118 41.844077, 2.40215 41.844074, 2.402172 41.844064, 2.402192 41.844048, 2.402205 41.844026, 2.402217 41.844003, 2.40224 41.843987, 2.40225 41.843968, 2.402255 41.843949, 2.402272 41.843933, 2.402295 41.843914, 2.402313 41.843898, 2.402307 41.843875, 2.40232 41.843846, 2.402338 41.843834, 2.402362 41.843811, 2.402377 41.843792, 2.4024 41.843776, 2.402425 41.843766, 2.40245 41.84375, 2.402462 41.843734, 2.40247 41.843709, 2.402473 41.84369, 2.402482 41.843661, 2.402487 41.843642, 2.402497 41.843613, 2.40252 41.843597, 2.402525 41.843578, 2.402532 41.843597, 2.402545 41.843574, 2.402542 41.843552, 2.402557 41.843533, 2.40257 41.843517, 2.402575 41.843491, 2.402593 41.843472, 2.402608 41.843456, 2.402627 41.84344, 2.402642 41.843421, 2.402643 41.843395, 2.402657 41.843379, 2.402675 41.843363, 2.402678 41.843338, 2.40269 41.843322, 2.402703 41.843302, 2.402728 41.84329, 2.40274 41.84327, 2.402753 41.843248, 2.402765 41.843229, 2.402788 41.84321, 2.402807 41.843197, 2.402828 41.843184, 2.402837 41.843158, 2.402857 41.843139, 2.402868 41.843123, 2.402882 41.843101, 2.402895 41.843085, 2.402917 41.843066, 2.402935 41.84305, 2.402947 41.843034, 2.402958 41.843011, 2.402968 41.842986, 2.402983 41.842963, 2.403003 41.842941, 2.403017 41.842925, 2.403042 41.842906, 2.403067 41.842893, 2.403088 41.842874, 2.403107 41.842858, 2.403132 41.842838, 2.403155 41.842826, 2.403183 41.842819, 2.403208 41.842816, 2.403233 41.842806, 2.403258 41.842784, 2.403283 41.842784, 2.403303 41.842765, 2.403325 41.842755, 2.403337 41.842733, 2.403357 41.842714, 2.403377 41.842694, 2.40339 41.842675, 2.403403 41.842656)"
1730,0.7,183.71,More than 45 min/km,#feebe2,1.88,0.01,0.5,5.0,Less than 7.5%,#f1eef6,"LINESTRING (2.403403 41.842656, 2.403435 41.842643, 2.403463 41.842637, 2.403442 41.842646, 2.403405 41.842659, 2.403393 41.842685)"
1732,1.41,13.75,Less than 15 min/km,#ae017e,3.93,0.29,0.4,0.14,Less than 7.5%,#f1eef6,"LINESTRING (2.403393 41.842685, 2.40338 41.842701, 2.403372 41.842723, 2.403363 41.842742, 2.403343 41.842755, 2.403322 41.842765, 2.403307 41.842781, 2.403283 41.842813, 2.403255 41.842826, 2.40323 41.842838, 2.403205 41.842858, 2.403177 41.842877, 2.403147 41.842886, 2.403117 41.842899, 2.403097 41.842918, 2.403087 41.842941, 2.403072 41.842957, 2.403055 41.842979, 2.40303 41.843002, 2.403013 41.843024, 2.403007 41.843043, 2.402993 41.843062, 2.402977 41.843078, 2.402963 41.843101, 2.402957 41.84313, 2.40294 41.843149, 2.40292 41.843162, 2.402897 41.843181, 2.402877 41.843203, 2.402862 41.843229, 2.40284 41.843254, 2.40282 41.843274, 2.402807 41.843293, 2.402787 41.843312, 2.402763 41.843331, 2.402747 41.843357, 2.402732 41.843379, 2.402708 41.843392, 2.402692 41.843411, 2.402685 41.843434, 2.402677 41.843459, 2.402653 41.843478, 2.402645 41.843501, 2.40264 41.843533, 2.402623 41.843552, 2.402603 41.843568, 2.402578 41.84359, 2.402563 41.84361, 2.402547 41.843629, 2.40253 41.843648, 2.402525 41.843674, 2.402513 41.843696, 2.402507 41.843725, 2.402498 41.843747, 2.402477 41.843766, 2.402463 41.843786, 2.402443 41.843798, 2.40242 41.843824, 2.402402 41.843853, 2.402383 41.843875, 2.40236 41.843894, 2.402345 41.843917, 2.402337 41.843936, 2.402317 41.843958, 2.402302 41.843978, 2.40229 41.844003, 2.402283 41.844022, 2.40226 41.844048, 2.402218 41.844064, 2.40219 41.84407, 2.402162 41.844077, 2.402135 41.84409, 2.402108 41.844096, 2.402077 41.844109, 2.402042 41.844112, 2.402012 41.844122, 2.401987 41.844128, 2.401962 41.844144, 2.401928 41.844147, 2.4019 41.844163, 2.401873 41.844173, 2.40185 41.844186, 2.40181 41.844192, 2.401778 41.844202, 2.40175 41.844214, 2.401722 41.844227, 2.401693 41.844237, 2.401663 41.844246, 2.401635 41.844256, 2.401605 41.844266, 2.401577 41.844272, 2.401545 41.844282, 2.401518 41.844291, 2.401498 41.844304, 2.401463 41.844304, 2.401433 41.844304, 2.401407 41.84431, 2.401377 41.84431, 2.401338 41.84431, 2.4013 41.844294, 2.401273 41.844282, 2.401263 41.844256, 2.40124 41.84423, 2.401225 41.844208, 2.401215 41.844189)"
1486,1.43,12.38,Less than 15 min/km,#ae017e,6.4,0.52,12.1,2.33,Less than 7.5%,#f1eef6,"LINESTRING (2.401215 41.844189, 2.401195 41.844163, 2.401173 41.844144, 2.401158 41.844122, 2.401135 41.844106, 2.401112 41.844077, 2.401097 41.844058, 2.40108 41.844038, 2.401062 41.844026, 2.401045 41.84401, 2.40103 41.843987, 2.401007 41.843958, 2.400993 41.843939, 2.400975 41.843926, 2.400952 41.843894, 2.400938 41.843869, 2.400935 41.84384, 2.400933 41.843818, 2.400932 41.843798, 2.400922 41.843776, 2.400915 41.84375, 2.400915 41.843731, 2.400915 41.843699, 2.40092 41.84367, 2.400915 41.843635, 2.400912 41.843616, 2.400903 41.84359, 2.400897 41.843558, 2.400888 41.843533, 2.400887 41.843514, 2.400883 41.843491, 2.400878 41.843462, 2.400872 41.84344, 2.400868 41.843414, 2.400865 41.843392, 2.40086 41.843363, 2.400865 41.843341, 2.40087 41.843315, 2.400877 41.84329, 2.40089 41.843261, 2.400895 41.843242, 2.400903 41.843216, 2.400915 41.843194, 2.400917 41.843171, 2.400918 41.843152, 2.400925 41.84313, 2.400918 41.84311, 2.400917 41.843085, 2.400915 41.843062, 2.400913 41.843043, 2.40091 41.843024, 2.400892 41.843005, 2.400882 41.842982, 2.400885 41.842941, 2.400887 41.842918, 2.400892 41.842899, 2.400898 41.842874, 2.400913 41.842851, 2.400922 41.842826, 2.400942 41.842813, 2.400957 41.842794, 2.40099 41.842774, 2.401032 41.842765, 2.401067 41.842752, 2.401087 41.842733, 2.40111 41.842723, 2.401147 41.842717, 2.401178 41.842701, 2.401207 41.842694, 2.40123 41.842682, 2.401253 41.842672, 2.401272 41.84264, 2.401297 41.842624, 2.401322 41.842618, 2.40135 41.842598, 2.401377 41.842586, 2.40141 41.842576, 2.401428 41.842563, 2.401448 41.842547, 2.401473 41.842534, 2.401483 41.842515, 2.401503 41.842486, 2.401507 41.842467, 2.401525 41.842454, 2.401528 41.842429, 2.40153 41.842403, 2.401532 41.842378, 2.401525 41.842355, 2.40151 41.842326, 2.401492 41.84231, 2.401457 41.842307, 2.40143 41.842307, 2.401403 41.842301, 2.401375 41.842288, 2.401347 41.842285, 2.401312 41.842275, 2.401288 41.842259, 2.401263 41.842243, 2.401233 41.842237, 2.401197 41.842224, 2.401165 41.842224, 2.40114 41.842218, 2.40111 41.842205, 2.401077 41.842195, 2.401043 41.842195, 2.401012 41.842195, 2.400987 41.842186, 2.400963 41.842176, 2.400937 41.84216, 2.40091 41.84215, 2.400885 41.842131, 2.40086 41.842112, 2.40084 41.84209, 2.400815 41.842061, 2.400802 41.842038, 2.400795 41.842013, 2.40078 41.841997, 2.400767 41.841981, 2.400752 41.841965, 2.400747 41.841946, 2.40073 41.841923, 2.400718 41.841907, 2.4007 41.841888, 2.400692 41.841869, 2.400677 41.841843, 2.40066 41.841814, 2.400635 41.841789, 2.400605 41.841766, 2.400602 41.841747, 2.400585 41.841728, 2.40056 41.841712, 2.400527 41.841699, 2.400492 41.84168, 2.400473 41.841667, 2.40044 41.841664, 2.400408 41.841661, 2.400377 41.841664, 2.400345 41.841661, 2.400307 41.841667, 2.400277 41.841686, 2.400252 41.841693, 2.400227 41.841699, 2.400195 41.841702, 2.400175 41.841715, 2.400155 41.841731, 2.40013 41.841744, 2.400095 41.841766, 2.40006 41.841782, 2.400032 41.841805, 2.400005 41.841814, 2.399978 41.84183, 2.399948 41.84184, 2.399923 41.841846, 2.399892 41.841859, 2.399865 41.841872, 2.399837 41.841882, 2.399805 41.841888, 2.399777 41.841888, 2.39975 41.841888, 2.399713 41.841891, 2.399662 41.841891, 2.399622 41.841882, 2.399595 41.841869, 2.39956 41.841862, 2.399525 41.84185, 2.399498 41.84184, 2.399475 41.841827, 2.399447 41.841808, 2.39942 41.841789, 2.399402 41.841766, 2.399375 41.841744, 2.399357 41.841725, 2.39935 41.841699, 2.39934 41.841674, 2.399338 41.841651, 2.399335 41.841629, 2.399323 41.84161, 2.399325 41.841584, 2.399332 41.841565, 2.399335 41.841533, 2.399325 41.841514, 2.399313 41.841494, 2.3993 41.841475, 2.399295 41.84145, 2.39929 41.841424, 2.399293 41.841405, 2.399295 41.841376, 2.399287 41.841347, 2.399285 41.841322, 2.399268 41.841293, 2.399255 41.84127, 2.399233 41.841251)"
1485,1.36,12.51,Less than 15 min/km,#ae017e,0.17,0.02,0.4,2.0,Less than 7.5%,#f1eef6,"LINESTRING (2.399233 41.841251, 2.399213 41.841238, 2.399183 41.841232, 2.399152 41.841226, 2.399112 41.841226, 2.399078 41.841216)"
1483,1.41,12.51,Less than 15 min/km,#ae017e,0.52,0.04,0.3,0.75,Less than 7.5%,#f1eef6,"LINESTRING (2.399078 41.841216, 2.399057 41.841226, 2.399028 41.841226, 2.39901 41.841248, 2.398967 41.841248, 2.398928 41.841251, 2.398897 41.841254, 2.398865 41.841254, 2.398837 41.841248, 2.398808 41.841238, 2.398775 41.841235, 2.39875 41.841229, 2.398703 41.841226, 2.39868 41.841213, 2.39865 41.841194, 2.398613 41.841184)"
1482,2.34,7.48,Less than 15 min/km,#ae017e,0.08,0.01,0.2,2.0,Less than 7.5%,#f1eef6,"LINESTRING (2.398613 41.841184, 2.398588 41.841178, 2.398555 41.841187, 2.398525 41.841194, 2.398482 41.84119)"
1484,1.72,11.43,Less than 15 min/km,#ae017e,4.02,0.37,1.6,0.43,Less than 7.5%,#f1eef6,"LINESTRING (2.398482 41.84119, 2.398452 41.84119, 2.398418 41.841203, 2.398378 41.841222, 2.398353 41.841238, 2.398323 41.841245, 2.398312 41.841226, 2.398297 41.841248, 2.398303 41.841274, 2.398308 41.841296, 2.398305 41.841322, 2.398275 41.841325, 2.398253 41.841344, 2.398232 41.841373, 2.398203 41.841389, 2.398165 41.841395, 2.398133 41.841405, 2.398117 41.841421, 2.398092 41.84143, 2.398058 41.841446, 2.398035 41.841462, 2.398007 41.841469, 2.397972 41.841485, 2.397935 41.841504, 2.397913 41.84153, 2.397882 41.841546, 2.397848 41.841546, 2.397823 41.841552, 2.397802 41.841571, 2.39778 41.841584, 2.397755 41.84159, 2.397728 41.8416, 2.397708 41.841622, 2.39767 41.841635, 2.397642 41.841642, 2.397617 41.841645, 2.397582 41.841645, 2.397548 41.841651, 2.397513 41.841651, 2.397482 41.841651, 2.39745 41.841654, 2.397427 41.841664, 2.397398 41.841664, 2.397352 41.841661, 2.397327 41.841661, 2.397287 41.841661, 2.397258 41.841664, 2.397222 41.841664, 2.397192 41.841651, 2.397147 41.841635, 2.397117 41.841635, 2.39709 41.841635, 2.397058 41.841642, 2.397028 41.841635, 2.396983 41.841645, 2.396955 41.841648, 2.396905 41.841661, 2.396872 41.841667, 2.39681 41.84167, 2.396765 41.841683, 2.396732 41.841693, 2.396703 41.841683, 2.39668 41.841651, 2.396645 41.841635, 2.3966 41.841622, 2.396573 41.841603, 2.396542 41.841587, 2.396518 41.841555, 2.396492 41.841526, 2.396478 41.841507, 2.396443 41.84152, 2.396405 41.84151, 2.396383 41.841501, 2.396357 41.841485, 2.396338 41.841469, 2.396305 41.841462, 2.396287 41.84145, 2.39626 41.841437, 2.396233 41.84143, 2.396205 41.841421, 2.396177 41.841408, 2.396147 41.841395, 2.39611 41.841386, 2.396082 41.841386, 2.396053 41.841382, 2.396013 41.841373, 2.395968 41.84137, 2.39593 41.841373, 2.3959 41.841373, 2.395873 41.841376, 2.395842 41.841382, 2.395803 41.841386, 2.395778 41.841395, 2.395757 41.841408, 2.395732 41.841408, 2.395688 41.841424, 2.395657 41.841427, 2.395627 41.841424, 2.3956 41.841414, 2.395567 41.841424, 2.395523 41.841434, 2.395482 41.841443, 2.395443 41.841443, 2.395407 41.841446, 2.395357 41.84145, 2.395325 41.841443, 2.395293 41.841437, 2.395262 41.84143, 2.395237 41.841421, 2.39521 41.841411, 2.395182 41.841408, 2.395153 41.841405, 2.395108 41.841395, 2.395083 41.841392, 2.39506 41.841386, 2.395037 41.841376, 2.395007 41.841373, 2.39497 41.84137, 2.394938 41.84137, 2.394907 41.84137, 2.39488 41.841366, 2.394855 41.841373, 2.394828 41.841389, 2.394797 41.841402, 2.39476 41.841408, 2.39473 41.841414, 2.3947 41.841421, 2.394668 41.841421)"
901,1.34,12.44,Less than 15 min/km,#ae017e,0.33,0.02,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.394668 41.841421, 2.394638 41.841424, 2.394608 41.841421, 2.394577 41.841414, 2.394545 41.841411, 2.394513 41.841408, 2.394478 41.841405, 2.394445 41.841395, 2.394413 41.841392, 2.394382 41.841389, 2.394342 41.841389)"
897,1.37,13.02,Less than 15 min/km,#ae017e,0.35,0.03,1.4,4.67,Less than 7.5%,#f1eef6,"LINESTRING (2.394342 41.841389, 2.394305 41.841389, 2.394272 41.841395, 2.394238 41.841402, 2.394213 41.841405, 2.394198 41.841421, 2.394223 41.841427, 2.394257 41.841427, 2.39429 41.841411, 2.39433 41.841405, 2.394373 41.841402)"
901,1.46,11.96,Less than 15 min/km,#ae017e,1.78,0.15,4.3,2.87,Less than 7.5%,#f1eef6,"LINESTRING (2.394373 41.841402, 2.394412 41.841402, 2.394443 41.841392, 2.394478 41.841392, 2.394503 41.841392, 2.394537 41.841405, 2.394572 41.841414, 2.394608 41.841424, 2.394633 41.84143, 2.394662 41.841437, 2.394685 41.841443, 2.394718 41.841453, 2.394737 41.841466, 2.394775 41.841485, 2.394808 41.841507, 2.394822 41.841523, 2.394838 41.841549, 2.394852 41.841571, 2.39486 41.841594, 2.394845 41.841622, 2.394822 41.841645, 2.394808 41.841667, 2.394797 41.84169, 2.394787 41.841722, 2.394773 41.841747, 2.39476 41.841766, 2.394748 41.841782, 2.394733 41.841798, 2.394718 41.841814, 2.394708 41.841843, 2.394687 41.841853, 2.394668 41.841869, 2.394648 41.841888, 2.394623 41.841907, 2.394605 41.84193, 2.394585 41.841952, 2.394562 41.841971, 2.394548 41.84199, 2.394518 41.842003, 2.394493 41.842019, 2.394467 41.842029, 2.39444 41.842045, 2.394432 41.842067, 2.39442 41.842086, 2.394393 41.842109, 2.39438 41.842128, 2.394353 41.842141, 2.394327 41.84215, 2.394308 41.842166, 2.394293 41.842198, 2.394273 41.842218, 2.394245 41.842227, 2.394223 41.842246, 2.394203 41.842266, 2.394187 41.842288, 2.394162 41.84231)"
631,1.41,12.22,Less than 15 min/km,#ae017e,3.85,0.32,2.5,0.78,Less than 7.5%,#f1eef6,"LINESTRING (2.394162 41.84231, 2.394137 41.842326, 2.394122 41.842346, 2.394107 41.842365, 2.394093 41.842387, 2.394077 41.84241, 2.394067 41.842435, 2.39405 41.842458, 2.39403 41.84248, 2.394007 41.842502, 2.393988 41.842528, 2.393965 41.842547, 2.39394 41.842566, 2.393913 41.842579, 2.393887 41.842589, 2.393865 41.842605, 2.393842 41.842627, 2.393823 41.842653, 2.3938 41.842675, 2.3938 41.842694, 2.39379 41.842717, 2.393765 41.842736, 2.393737 41.842746, 2.39371 41.842755, 2.393685 41.842771, 2.393662 41.842784, 2.393643 41.842803, 2.393623 41.842832, 2.39361 41.842858, 2.393603 41.842883, 2.393605 41.842906, 2.393605 41.842934, 2.3936 41.84296, 2.393607 41.842992, 2.393617 41.843014, 2.393622 41.843034, 2.393628 41.843056, 2.393638 41.843082, 2.393645 41.84311, 2.393653 41.843133, 2.393662 41.843155, 2.393667 41.843181, 2.39367 41.84321, 2.393673 41.843235, 2.39368 41.843261, 2.393693 41.843293, 2.393712 41.843312, 2.393733 41.843331, 2.393747 41.843354, 2.393758 41.843376, 2.39378 41.843408, 2.393802 41.84344, 2.393817 41.843459, 2.393837 41.843488, 2.393852 41.843507, 2.393862 41.84353, 2.39387 41.843555, 2.393882 41.843578, 2.393898 41.8436, 2.393922 41.843616, 2.393935 41.843632, 2.393945 41.843654, 2.393953 41.843686, 2.39396 41.843709, 2.393987 41.843734, 2.393997 41.843747, 2.394015 41.843766, 2.39404 41.843779, 2.394063 41.843798, 2.394085 41.843811, 2.394113 41.843827, 2.394135 41.84384, 2.394157 41.843856, 2.394187 41.843869, 2.394208 41.843878, 2.39423 41.843888, 2.394255 41.843894, 2.394275 41.843917, 2.394287 41.843936, 2.394298 41.843952, 2.394307 41.843971, 2.394302 41.843997, 2.394282 41.844026, 2.394268 41.844048, 2.394247 41.844067, 2.394233 41.844083, 2.394222 41.844109, 2.394213 41.844128, 2.394195 41.844144, 2.394177 41.844163, 2.39416 41.844186, 2.394148 41.844208, 2.39414 41.844227, 2.394117 41.844237, 2.394102 41.844253, 2.394082 41.844275, 2.394065 41.844304, 2.394048 41.84433, 2.394022 41.844346, 2.393992 41.844362, 2.393967 41.844384, 2.393948 41.84441, 2.393928 41.844426, 2.393902 41.844445, 2.393888 41.84447, 2.393873 41.844493, 2.393855 41.844515, 2.393837 41.844544, 2.393823 41.84457, 2.393807 41.844598, 2.393788 41.844621, 2.393775 41.844646, 2.393758 41.844669, 2.393743 41.844691, 2.393735 41.844714)"
629,1.56,11.32,Less than 15 min/km,#ae017e,0.6,0.06,0.1,0.17,Less than 7.5%,#f1eef6,"LINESTRING (2.393735 41.844714, 2.393717 41.844739, 2.3937 41.844762, 2.393687 41.844781, 2.393678 41.8448, 2.39366 41.844822, 2.393648 41.844858, 2.393648 41.844883, 2.393645 41.844902, 2.393635 41.844922, 2.393627 41.844941, 2.393612 41.844963, 2.3936 41.844986, 2.393582 41.845008, 2.393562 41.84503, 2.393542 41.845062, 2.393523 41.845085, 2.393507 41.845107, 2.393488 41.845126, 2.393473 41.845162)"
637,2.22,7.54,Less than 15 min/km,#ae017e,0.07,0.01,0.2,2.0,Less than 7.5%,#f1eef6,"LINESTRING (2.393473 41.845162, 2.393472 41.845184, 2.39347 41.845203, 2.393468 41.845229)"
636,1.33,16.37,From 15 to 30 min/km,#f768a1,2.03,0.12,0.7,0.58,Less than 7.5%,#f1eef6,"LINESTRING (2.393468 41.845229, 2.39347 41.845258, 2.393457 41.845277, 2.39345 41.845299, 2.39344 41.845322, 2.393428 41.845347, 2.393417 41.845373, 2.393403 41.845395, 2.393392 41.845414, 2.39337 41.84544, 2.393357 41.845462, 2.393348 41.845482, 2.393338 41.845504, 2.39333 41.845536, 2.39332 41.845558, 2.39331 41.845581, 2.393298 41.845597, 2.393283 41.845622, 2.39327 41.845638, 2.393253 41.845661, 2.393228 41.845674, 2.393202 41.845686, 2.393187 41.845718, 2.393178 41.845738, 2.393168 41.845757, 2.393158 41.845776, 2.393142 41.845798, 2.393127 41.845821, 2.393105 41.845837, 2.39308 41.84585, 2.39305 41.845862, 2.393027 41.845872, 2.392998 41.845878, 2.392973 41.845885, 2.392943 41.845901, 2.392917 41.84592, 2.392892 41.845939, 2.392865 41.845952, 2.392842 41.845962, 2.392822 41.845978, 2.392812 41.845997, 2.392802 41.846016, 2.392783 41.846032, 2.392765 41.846048, 2.392743 41.846074, 2.392732 41.846093, 2.39271 41.846112, 2.392692 41.846131)"
653,1.32,12.86,Less than 15 min/km,#ae017e,0.45,0.04,0.3,0.75,Less than 7.5%,#f1eef6,"LINESTRING (2.392692 41.846131, 2.39268 41.846154, 2.392663 41.84617, 2.392643 41.846195, 2.392627 41.846221, 2.39261 41.846237, 2.392588 41.846259, 2.392567 41.846282, 2.39255 41.84631, 2.392533 41.846326, 2.392512 41.846342, 2.392492 41.846355, 2.39246 41.846358, 2.392438 41.846374)"
652,1.39,12.3,Less than 15 min/km,#ae017e,0.84,0.06,0.1,0.17,Less than 7.5%,#f1eef6,"LINESTRING (2.392438 41.846374, 2.392422 41.8464, 2.392387 41.846416, 2.39236 41.846426, 2.392327 41.846432, 2.392297 41.846432, 2.39227 41.846448, 2.392235 41.846461, 2.392213 41.84647, 2.39218 41.846477, 2.392153 41.846486, 2.392118 41.846486, 2.392093 41.846496, 2.392063 41.846506, 2.392028 41.846512, 2.391998 41.846525, 2.39197 41.846538, 2.391952 41.84656, 2.391927 41.846576, 2.391905 41.846592, 2.39187 41.846605, 2.39185 41.846618, 2.391835 41.84664, 2.391822 41.846659, 2.391803 41.846678, 2.391793 41.846704)"
662,1.32,13.01,Less than 15 min/km,#ae017e,1.3,0.11,1.2,1.09,Less than 7.5%,#f1eef6,"LINESTRING (2.391793 41.846704, 2.391785 41.846723, 2.391792 41.846752, 2.391793 41.846771, 2.391788 41.846797, 2.391785 41.846816, 2.391785 41.846838, 2.391783 41.846858, 2.391792 41.846886, 2.391802 41.846906, 2.39181 41.846928, 2.391812 41.84695, 2.391813 41.846973, 2.391807 41.846992, 2.391795 41.847014, 2.39179 41.847043, 2.391773 41.847062, 2.391748 41.847085, 2.391725 41.847104, 2.391697 41.847114, 2.391662 41.847117, 2.391632 41.847126, 2.3916 41.847126, 2.391568 41.847133, 2.391538 41.847155, 2.391503 41.847165, 2.391472 41.847168, 2.391445 41.847171, 2.391413 41.847181, 2.391378 41.847184, 2.391342 41.847187, 2.391308 41.847187, 2.39128 41.84719, 2.391255 41.847187, 2.39123 41.847194, 2.391202 41.847206, 2.391172 41.847213, 2.391135 41.847216, 2.391103 41.847216)"
672,1.36,14.02,Less than 15 min/km,#ae017e,0.88,0.06,1.5,2.5,Less than 7.5%,#f1eef6,"LINESTRING (2.391103 41.847216, 2.391072 41.847216, 2.391045 41.847222, 2.391015 41.847216, 2.390978 41.847222, 2.390942 41.847222, 2.390908 41.847226, 2.390882 41.847226, 2.390855 41.847222, 2.39082 41.84721, 2.390792 41.847194, 2.390755 41.847184, 2.390723 41.847181, 2.390698 41.847174, 2.390673 41.847165, 2.390645 41.847171, 2.390598 41.847174, 2.390563 41.847184, 2.390525 41.847187, 2.390492 41.847187, 2.39045 41.8472, 2.390423 41.847206, 2.390398 41.847213, 2.39038 41.847229, 2.390352 41.847245)"
1372,1.46,17.17,From 15 to 30 min/km,#f768a1,0.93,0.06,3.3,5.5,Less than 7.5%,#f1eef6,"LINESTRING (2.390352 41.847245, 2.390322 41.847248, 2.390307 41.847264, 2.390282 41.847274, 2.390263 41.847286, 2.390292 41.84728, 2.390302 41.847299, 2.390278 41.847312, 2.390287 41.847283, 2.390295 41.847242, 2.390293 41.847222, 2.390337 41.847232, 2.390325 41.847248, 2.390297 41.847245, 2.390277 41.847232, 2.390258 41.847216, 2.390232 41.847181, 2.390193 41.847206, 2.390177 41.847226, 2.390162 41.847245, 2.390193 41.847242)"
