edge_id,avg_speed,avg_pace,pace_group,pace_color,time,dist,elev_gain,uphill_perc,uphill_perc_group,uphill_perc_color,geometry
2113,1.31,13.23,Less than 15 min/km,#AC1754,8.28,0.63,5.0,0.79,Less than 7.5%,#77E4C8,"LINESTRING (2.363217 41.812111, 2.363161 41.812145, 2.363104 41.812181, 2.363049 41.812211, 2.362995 41.812248, 2.362936 41.812284, 2.362879 41.812301, 2.362825 41.812334, 2.362785 41.812378, 2.362743 41.812419, 2.362689 41.812455, 2.362642 41.812483, 2.3626 41.812519, 2.362563 41.81257, 2.36253 41.812621, 2.362524 41.812676, 2.362511 41.812725, 2.362488 41.812776, 2.362464 41.812824, 2.362446 41.812873, 2.362402 41.812913, 2.362354 41.812944, 2.362296 41.812976, 2.362242 41.813, 2.362187 41.81304, 2.362158 41.813081, 2.362122 41.813123, 2.362105 41.813172, 2.362073 41.813213, 2.36203 41.813255, 2.362002 41.813295, 2.361976 41.81334, 2.361958 41.813385, 2.361947 41.813433, 2.361953 41.813483, 2.361955 41.813528, 2.361969 41.813573, 2.361948 41.813625, 2.361955 41.813675, 2.361957 41.813731, 2.361939 41.81378, 2.361906 41.813827, 2.361885 41.813875, 2.36187 41.813919, 2.361857 41.813976, 2.361824 41.814022, 2.36182 41.814073, 2.361784 41.814109, 2.36174 41.814146, 2.361703 41.814191, 2.361654 41.814231, 2.361607 41.814264, 2.361562 41.814314, 2.361519 41.814352, 2.361476 41.814385, 2.361426 41.81442, 2.361374 41.814451, 2.361327 41.814489, 2.361276 41.814516, 2.361235 41.814552, 2.361209 41.814597, 2.36118 41.814643, 2.361163 41.8147, 2.361139 41.814744, 2.361099 41.814783, 2.36105 41.81482, 2.361003 41.814863, 2.360963 41.814906, 2.360946 41.814951, 2.360912 41.814999, 2.3609 41.815056, 2.36088 41.815101, 2.360866 41.815161, 2.360848 41.815208, 2.360839 41.815257, 2.360826 41.815309, 2.360805 41.815358, 2.360768 41.815396, 2.360711 41.815414, 2.360646 41.815442, 2.360596 41.815476, 2.360555 41.81552, 2.360525 41.815563, 2.360485 41.815609, 2.360438 41.815642, 2.360385 41.815674, 2.360327 41.815701, 2.360276 41.815728, 2.360219 41.815748, 2.360179 41.815785, 2.360124 41.815813, 2.360095 41.815855, 2.360078 41.815899, 2.360053 41.815945, 2.36003 41.815989, 2.360018 41.816038, 2.360014 41.816092, 2.360003 41.81614, 2.359985 41.816189, 2.359975 41.81624, 2.359974 41.816289, 2.359962 41.81634, 2.359923 41.816384, 2.359905 41.816438, 2.359876 41.81648, 2.359832 41.816523, 2.359811 41.816572, 2.359823 41.816618, 2.359817 41.816664, 2.359833 41.816718, 2.359826 41.816771, 2.359819 41.816822)"
420,0.95,151.6,More than 45 min/km,#F7A8C4,6.53,0.03,2.0,6.67,Less than 7.5%,#77E4C8,"LINESTRING (2.359819 41.816822, 2.3598 41.816874, 2.359779 41.816926, 2.359779 41.816973, 2.359773 41.817023, 2.359703 41.817038, 2.35966 41.817078)"
421,1.38,12.54,Less than 15 min/km,#AC1754,6.44,0.52,9.0,1.73,Less than 7.5%,#77E4C8,"LINESTRING (2.35966 41.817078, 2.359602 41.817102, 2.359543 41.817126, 2.35948 41.817131, 2.359415 41.817152, 2.359348 41.817164, 2.359286 41.817172, 2.359221 41.817182, 2.359152 41.817187, 2.359093 41.8172, 2.359041 41.817232, 2.358982 41.817256, 2.358912 41.817266, 2.358844 41.817284, 2.358786 41.817299, 2.35871 41.817328, 2.358654 41.817352, 2.358599 41.817375, 2.358535 41.817395, 2.358469 41.817418, 2.358416 41.817448, 2.358368 41.81748, 2.358324 41.817522, 2.358285 41.817562, 2.35826 41.817606, 2.358222 41.817649, 2.358201 41.817704, 2.358179 41.817748, 2.358124 41.817778, 2.358116 41.817826, 2.358109 41.817872, 2.358051 41.817905, 2.358024 41.81795, 2.35803 41.818007, 2.358003 41.818055, 2.357992 41.818099, 2.35795 41.818136, 2.357904 41.818171, 2.357858 41.818208, 2.357805 41.818239, 2.357759 41.818272, 2.357736 41.818323, 2.357709 41.818368, 2.35767 41.818404, 2.357622 41.818447, 2.357588 41.818485, 2.357569 41.818538, 2.357522 41.818582, 2.357475 41.818625, 2.357428 41.818663, 2.357379 41.818705, 2.357338 41.818743, 2.357281 41.818778, 2.35723 41.818813, 2.357198 41.818862, 2.357163 41.81891, 2.357129 41.818961, 2.357089 41.819004, 2.357032 41.819032, 2.356992 41.819075, 2.35695 41.819109, 2.3569 41.819142, 2.35685 41.819185, 2.356812 41.819221, 2.356788 41.819265, 2.356741 41.819305, 2.356727 41.819353, 2.356718 41.819402, 2.356701 41.819448, 2.35669 41.819493, 2.356665 41.819536, 2.356659 41.81959, 2.35663 41.819639, 2.356609 41.819688, 2.356605 41.819738, 2.356587 41.819786, 2.356535 41.81983, 2.356505 41.81988, 2.356486 41.819926, 2.356469 41.81997, 2.35645 41.820019, 2.356398 41.820058, 2.356347 41.82009, 2.356325 41.820135, 2.356305 41.820179, 2.356274 41.820218, 2.356207 41.820249, 2.356156 41.820274, 2.356126 41.82032, 2.356088 41.820365, 2.356029 41.820388, 2.35598 41.820416)"
442,1.6,10.49,Less than 15 min/km,#AC1754,0.3,0.03,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.35598 41.820416, 2.355926 41.820454, 2.355863 41.820488, 2.355801 41.820494, 2.355736 41.820507, 2.355665 41.82051)"
443,1.14,15.56,From 15 to 30 min/km,#E53888,1.38,0.08,2.0,2.5,Less than 7.5%,#77E4C8,"LINESTRING (2.355665 41.82051, 2.355607 41.820525, 2.35554 41.820548, 2.355486 41.820568, 2.35543 41.820595, 2.355364 41.820615, 2.355307 41.82063, 2.355258 41.820656, 2.355193 41.820668, 2.355145 41.820702, 2.355079 41.820726, 2.355024 41.820754, 2.354967 41.820783, 2.354906 41.820805, 2.354868 41.820848, 2.354853 41.820897, 2.354787 41.820892)"
446,0.63,52.18,More than 45 min/km,#F7A8C4,10.88,0.21,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.354787 41.820892, 2.354755 41.820854, 2.354707 41.820822, 2.354638 41.820811, 2.354584 41.820786, 2.3545 41.820802, 2.354445 41.820782, 2.354375 41.820774, 2.354317 41.820793, 2.354256 41.820773, 2.354189 41.820793, 2.354121 41.820784, 2.354055 41.820795, 2.354008 41.820832, 2.353958 41.820861, 2.353899 41.820891, 2.353845 41.820925, 2.353807 41.820965, 2.353743 41.820978, 2.353664 41.820986, 2.35359 41.821014, 2.353526 41.821016, 2.353473 41.820994, 2.353438 41.820956, 2.353391 41.820927, 2.35335 41.820894, 2.353319 41.820845, 2.353249 41.820826, 2.353186 41.82081, 2.353124 41.820813, 2.353072 41.82079, 2.353026 41.820757, 2.352967 41.820769, 2.352897 41.820785, 2.352853 41.820821, 2.352802 41.820862, 2.352804 41.820912, 2.352774 41.820958)"
219,1.21,15.97,From 15 to 30 min/km,#E53888,0.74,0.05,1.0,2.0,Less than 7.5%,#77E4C8,"LINESTRING (2.352774 41.820958, 2.352727 41.820993, 2.35268 41.821027, 2.352646 41.821074, 2.352614 41.821112, 2.352569 41.821151, 2.352502 41.82118, 2.352463 41.82123, 2.352455 41.82128)"
216,0.86,256.63,More than 45 min/km,#F7A8C4,23.83,0.07,6.0,8.57,From 7.5% to 15%,#36C2CE,"LINESTRING (2.352455 41.82128, 2.352459 41.821328, 2.352498 41.821367, 2.352545 41.821398, 2.352601 41.821426, 2.35265 41.821454, 2.352715 41.821452, 2.352748 41.82141, 2.352708 41.821447, 2.352653 41.821424, 2.352601 41.821389, 2.352548 41.821353, 2.352525 41.821309, 2.352511 41.82126, 2.352538 41.821213)"
219,1.18,14.39,Less than 15 min/km,#AC1754,0.73,0.06,4.0,6.67,Less than 7.5%,#77E4C8,"LINESTRING (2.352538 41.821213, 2.352568 41.821165, 2.352603 41.821118, 2.352626 41.821075, 2.352643 41.821027, 2.352666 41.820982, 2.352695 41.820931, 2.352716 41.820887, 2.352745 41.820838, 2.352765 41.820784)"
424,1.25,13.62,Less than 15 min/km,#AC1754,12.84,0.94,110.0,11.7,From 7.5% to 15%,#36C2CE,"LINESTRING (2.352765 41.820784, 2.352788 41.820739, 2.352819 41.820692, 2.352849 41.820653, 2.352879 41.820602, 2.352909 41.820558, 2.352928 41.820515, 2.352939 41.820466, 2.352965 41.820423, 2.352998 41.820377, 2.353046 41.820339, 2.353102 41.820306, 2.353166 41.820293, 2.353223 41.820261, 2.353266 41.820222, 2.353304 41.820187, 2.353356 41.820163, 2.353401 41.820128, 2.353467 41.820102, 2.353507 41.82005, 2.35355 41.820007, 2.353578 41.819964, 2.35362 41.819931, 2.353668 41.819898, 2.35371 41.819862, 2.353762 41.819821, 2.353818 41.819802, 2.353863 41.81977, 2.353915 41.819746, 2.353966 41.819714, 2.354011 41.819678, 2.354064 41.819647, 2.354114 41.819621, 2.354162 41.819591, 2.354213 41.819563, 2.354275 41.819533, 2.354333 41.819506, 2.354388 41.81947, 2.354424 41.819426, 2.354457 41.819378, 2.354466 41.819329, 2.354459 41.819275, 2.35446 41.819229, 2.354462 41.819172, 2.354458 41.819115, 2.354452 41.819066, 2.354454 41.819021, 2.354463 41.81897, 2.354464 41.818921, 2.354478 41.818876, 2.354492 41.818827, 2.35451 41.818777, 2.354528 41.818728, 2.354547 41.818685, 2.354577 41.818632, 2.3546 41.818585, 2.354637 41.818536, 2.354663 41.818491, 2.354689 41.818443, 2.3547 41.818387, 2.354685 41.818328, 2.354663 41.818275, 2.354653 41.81823, 2.354637 41.818185, 2.354604 41.818141, 2.354579 41.818094, 2.354565 41.818043, 2.354565 41.817988, 2.354567 41.817939, 2.35458 41.817891, 2.354602 41.817842, 2.354624 41.817796, 2.354627 41.817747, 2.354647 41.817695, 2.354661 41.81765, 2.354676 41.817594, 2.354669 41.817546, 2.354671 41.817499, 2.354677 41.817451, 2.354694 41.817404, 2.354712 41.817351, 2.35473 41.817302, 2.354753 41.817258, 2.354774 41.817215, 2.354811 41.817175, 2.354862 41.817142, 2.3549 41.817099, 2.354953 41.817059, 2.355 41.817025, 2.355039 41.816984, 2.35508 41.816937, 2.355099 41.816888, 2.355125 41.816846, 2.35513 41.816793, 2.355158 41.816738, 2.355185 41.816688, 2.355217 41.816647, 2.355227 41.816599, 2.35522 41.816544, 2.355214 41.81649, 2.355194 41.816441, 2.355175 41.816389, 2.355163 41.816338, 2.35514 41.81629, 2.355123 41.816242, 2.355126 41.816195, 2.355147 41.816146, 2.355163 41.816093, 2.355199 41.81605, 2.35524 41.816008, 2.355283 41.815977, 2.355327 41.815934, 2.355381 41.815899, 2.355435 41.815863, 2.355483 41.815826, 2.355535 41.815795, 2.355593 41.815767, 2.355639 41.815732, 2.355684 41.815698, 2.355722 41.815659, 2.355751 41.81562, 2.355785 41.815577, 2.355822 41.81553, 2.355872 41.8155, 2.355927 41.815462, 2.355975 41.815427, 2.356031 41.815397, 2.356086 41.815374, 2.356137 41.815348, 2.356174 41.815303, 2.356174 41.815253, 2.35615 41.815199, 2.356128 41.815152, 2.356093 41.8151, 2.356064 41.815056, 2.356022 41.815018, 2.356009 41.814965, 2.356019 41.814919, 2.356026 41.814865, 2.356044 41.814818, 2.35607 41.814768, 2.356094 41.81472, 2.356118 41.814677, 2.356148 41.814635, 2.356179 41.814591, 2.356206 41.814551, 2.356246 41.814507, 2.356284 41.814466, 2.356328 41.814432, 2.356381 41.814396, 2.356444 41.814369, 2.356509 41.814357, 2.356578 41.814353, 2.356636 41.814319, 2.356698 41.814288, 2.356765 41.814272, 2.356828 41.814251, 2.356887 41.814238, 2.356938 41.814204, 2.356986 41.814169, 2.357041 41.814133, 2.357078 41.814091, 2.357104 41.814047, 2.357147 41.814016, 2.357195 41.81398, 2.35723 41.813938, 2.357267 41.813888, 2.357325 41.813855)"
422,1.31,12.89,Less than 15 min/km,#AC1754,0.45,0.03,4.0,13.33,From 7.5% to 15%,#36C2CE,"LINESTRING (2.357325 41.813855, 2.357356 41.813814, 2.357404 41.813779, 2.357455 41.813743, 2.357491 41.813703, 2.35753 41.813649, 2.357537 41.813599)"
425,1.41,12.19,Less than 15 min/km,#AC1754,6.3,0.52,21.0,4.04,Less than 7.5%,#77E4C8,"LINESTRING (2.357537 41.813599, 2.357521 41.813519, 2.357475 41.813479, 2.357422 41.813454, 2.35735 41.813426, 2.357303 41.813396, 2.357242 41.813381, 2.357172 41.813364, 2.357091 41.813363, 2.357015 41.813371, 2.356954 41.813386, 2.356892 41.813411, 2.356826 41.81343, 2.356767 41.813453, 2.356709 41.813479, 2.356643 41.813471, 2.356575 41.813482, 2.356516 41.813494, 2.356446 41.813506, 2.356382 41.81353, 2.356313 41.813551, 2.356244 41.813582, 2.356193 41.813609, 2.35612 41.81362, 2.356052 41.813638, 2.355993 41.813654, 2.35593 41.81366, 2.355863 41.813651, 2.355799 41.813659, 2.355738 41.813655, 2.355662 41.813659, 2.355603 41.813671, 2.355542 41.813671, 2.355475 41.813672, 2.355408 41.813693, 2.355345 41.813708, 2.355274 41.81372, 2.355205 41.813732, 2.355149 41.813715, 2.355113 41.813671, 2.355074 41.813623, 2.355037 41.813575, 2.355026 41.813531, 2.355001 41.813478, 2.354989 41.813424, 2.354984 41.81337, 2.35498 41.813314, 2.354984 41.813256, 2.354983 41.8132, 2.354981 41.813145, 2.354963 41.813097, 2.354941 41.813045, 2.354912 41.812991, 2.354899 41.812945, 2.354879 41.8129, 2.354851 41.812857, 2.354819 41.812809, 2.354823 41.812762, 2.354823 41.812714, 2.354794 41.812665, 2.354777 41.812603, 2.35476 41.812556, 2.354741 41.812512, 2.354722 41.812464, 2.354704 41.812418, 2.354672 41.81237, 2.354644 41.812325, 2.354617 41.812281, 2.354583 41.812235, 2.35455 41.812197, 2.354533 41.812146, 2.354509 41.812098, 2.354528 41.812049, 2.354574 41.81201, 2.354634 41.811974, 2.35469 41.811947, 2.354728 41.8119, 2.354762 41.811857, 2.354797 41.811818, 2.354845 41.811785, 2.354894 41.811745, 2.354929 41.811706, 2.354963 41.811661, 2.355 41.811625, 2.355038 41.811585, 2.355084 41.811548, 2.355112 41.811498, 2.355143 41.811449, 2.355164 41.811401, 2.35519 41.81136, 2.355221 41.811314)"
1864,1.43,11.86,Less than 15 min/km,#AC1754,3.28,0.28,26.0,9.29,From 7.5% to 15%,#36C2CE,"LINESTRING (2.355221 41.811314, 2.355256 41.811273, 2.355299 41.81123, 2.355349 41.811196, 2.355398 41.811162, 2.355444 41.81112, 2.355488 41.811083, 2.355542 41.81106, 2.355608 41.811031, 2.355659 41.810993, 2.355692 41.810946, 2.355728 41.810895, 2.355769 41.810848, 2.355804 41.810802, 2.355834 41.810754, 2.355859 41.810704, 2.355879 41.810656, 2.355873 41.810606, 2.355873 41.810558, 2.355861 41.810505, 2.355852 41.810454, 2.355839 41.810402, 2.355811 41.810358, 2.355788 41.810311, 2.355769 41.810259, 2.355778 41.810203, 2.355832 41.810165, 2.355887 41.810134, 2.355944 41.810104, 2.355996 41.81008, 2.35605 41.810055, 2.356121 41.810032, 2.356177 41.810006, 2.356252 41.809981, 2.356322 41.809957, 2.356388 41.809936, 2.356466 41.809916, 2.356523 41.809889, 2.356596 41.809864, 2.356651 41.809835, 2.356713 41.809805, 2.356773 41.809783, 2.356855 41.809782, 2.356928 41.809777, 2.357003 41.80978, 2.357079 41.809781, 2.357144 41.809766, 2.357171 41.809715)"
417,1.16,19.2,From 15 to 30 min/km,#E53888,0.97,0.05,3.0,6.0,Less than 7.5%,#77E4C8,"LINESTRING (2.357171 41.809715, 2.357193 41.809668, 2.357137 41.80965, 2.357075 41.809645, 2.357016 41.809617, 2.356986 41.809573, 2.356944 41.809527, 2.356877 41.809509, 2.35681 41.809497, 2.35674 41.809493)"
419,1.71,10.03,Less than 15 min/km,#AC1754,6.28,0.62,52.0,8.39,From 7.5% to 15%,#36C2CE,"LINESTRING (2.35674 41.809493, 2.356676 41.809518, 2.356601 41.809538, 2.356522 41.809546, 2.35645 41.809566, 2.356396 41.809592, 2.356324 41.809613, 2.35625 41.809611, 2.356178 41.809593, 2.356118 41.80958, 2.356038 41.809579, 2.35598 41.809566, 2.355908 41.809567, 2.355847 41.809586, 2.355778 41.809603, 2.355721 41.809622, 2.355661 41.809643, 2.355604 41.809663, 2.355534 41.809683, 2.355477 41.809713, 2.355412 41.809742, 2.35536 41.809765, 2.355293 41.809782, 2.35523 41.809793, 2.355151 41.809825, 2.355103 41.809858, 2.355047 41.809892, 2.355036 41.809947, 2.355008 41.810003, 2.354993 41.81005, 2.35497 41.810092, 2.354954 41.810139, 2.354936 41.8102, 2.354927 41.810251, 2.354908 41.810298, 2.35489 41.810345, 2.354871 41.810391, 2.354849 41.810435, 2.354804 41.810483, 2.354762 41.810521, 2.354723 41.810557, 2.354678 41.810606, 2.354625 41.810649, 2.354587 41.810684, 2.354538 41.810722, 2.354497 41.810756, 2.354458 41.810807, 2.354401 41.810845, 2.354342 41.810866, 2.354288 41.810894, 2.354238 41.810926, 2.354178 41.810947, 2.35412 41.810984, 2.354062 41.811013, 2.353999 41.811035, 2.353949 41.811065, 2.353907 41.811097, 2.353841 41.811127, 2.353788 41.811153, 2.353732 41.81118, 2.353674 41.8112, 2.353616 41.811225, 2.353552 41.811258, 2.35349 41.811292, 2.353437 41.811325, 2.353388 41.811358, 2.353333 41.81139, 2.353278 41.811412, 2.353217 41.81143, 2.353161 41.811448, 2.353083 41.811457, 2.353019 41.811437, 2.352952 41.811429, 2.352889 41.811409, 2.352843 41.81137, 2.352748 41.811339, 2.352673 41.811324, 2.352602 41.811329, 2.352547 41.811367, 2.352467 41.811416, 2.352405 41.811498, 2.352344 41.811536, 2.352293 41.811587, 2.352261 41.811637, 2.352228 41.811681, 2.352198 41.811723, 2.352163 41.811773, 2.352135 41.81183, 2.352109 41.811889, 2.352085 41.811948, 2.352082 41.812002, 2.352078 41.812052, 2.352068 41.812113, 2.352058 41.812166, 2.352057 41.812211, 2.352056 41.81227, 2.352046 41.812326, 2.352043 41.812377, 2.352016 41.81243, 2.351987 41.812472, 2.351956 41.812512, 2.351935 41.81256, 2.351883 41.8126, 2.351826 41.812626, 2.351762 41.812612, 2.351728 41.812558)"
411,1.62,10.39,Less than 15 min/km,#AC1754,3.48,0.34,24.0,7.06,Less than 7.5%,#77E4C8,"LINESTRING (2.351728 41.812558, 2.35171 41.812503, 2.351711 41.812455, 2.351718 41.812405, 2.351723 41.81235, 2.35171 41.812297, 2.351704 41.812238, 2.351688 41.81218, 2.351647 41.812133, 2.35161 41.812088, 2.351566 41.812045, 2.351517 41.812009, 2.351451 41.811989, 2.351383 41.811968, 2.351314 41.811951, 2.351251 41.811935, 2.351185 41.811914, 2.351123 41.811893, 2.351058 41.81186, 2.351003 41.811819, 2.350973 41.811768, 2.350969 41.811709, 2.350967 41.811654, 2.350971 41.811601, 2.350989 41.81155, 2.351007 41.811498, 2.351027 41.811445, 2.351057 41.81139, 2.351071 41.811345, 2.351088 41.811287, 2.351084 41.811239, 2.351072 41.811191, 2.351058 41.811137, 2.351035 41.811082, 2.351001 41.811042, 2.350951 41.811006, 2.350897 41.810973, 2.350837 41.810947, 2.350771 41.810922, 2.350698 41.810911, 2.350638 41.810894, 2.350566 41.810878, 2.350503 41.810861, 2.350426 41.81084, 2.350353 41.810818, 2.350289 41.810785, 2.350239 41.810752, 2.350219 41.810699, 2.350235 41.810656, 2.350253 41.810612, 2.350289 41.810557, 2.35033 41.810515, 2.350371 41.81047, 2.350412 41.810419, 2.350454 41.810383, 2.350495 41.810345, 2.35053 41.810308)"
263,1.75,9.62,Less than 15 min/km,#AC1754,6.4,0.66,5.0,0.76,Less than 7.5%,#77E4C8,"LINESTRING (2.35053 41.810308, 2.350562 41.810257, 2.350591 41.810203, 2.350616 41.810157, 2.350639 41.810112, 2.350644 41.810061, 2.350652 41.810014, 2.350665 41.809968, 2.350676 41.809911, 2.350675 41.80986, 2.350673 41.80981, 2.350675 41.80976, 2.350668 41.809712, 2.350668 41.809662, 2.350663 41.809613, 2.350663 41.809564, 2.35067 41.809514, 2.350668 41.809459, 2.350675 41.809409, 2.350679 41.80935, 2.350678 41.809301, 2.350688 41.809256, 2.350701 41.809211, 2.350712 41.809151, 2.350731 41.809096, 2.350767 41.809044, 2.350799 41.809003, 2.350828 41.808962, 2.350863 41.808918, 2.350901 41.808866, 2.350941 41.808822, 2.350965 41.80878, 2.350988 41.808735, 2.350992 41.808683, 2.351005 41.808635, 2.350995 41.808589, 2.350992 41.808528, 2.350985 41.808478, 2.350973 41.808425, 2.350973 41.808365, 2.350968 41.80832, 2.350972 41.808272, 2.350979 41.808225, 2.35099 41.808176, 2.351001 41.80813, 2.351029 41.808079, 2.351047 41.808028, 2.351068 41.807979, 2.351099 41.807937, 2.351124 41.807885, 2.351145 41.807837, 2.351162 41.807788, 2.351176 41.80774, 2.351194 41.807694, 2.351205 41.807635, 2.351209 41.807584, 2.351206 41.807533, 2.3512 41.807484, 2.351206 41.807431, 2.351213 41.807385, 2.351218 41.80734, 2.351223 41.807291, 2.351226 41.807241, 2.351229 41.807194, 2.351234 41.807149, 2.351242 41.807101, 2.351245 41.807055, 2.351255 41.806998, 2.351249 41.806949, 2.351245 41.806902, 2.351258 41.806847, 2.351254 41.806797, 2.35126 41.806738, 2.351261 41.806685, 2.351249 41.80663, 2.351251 41.806581, 2.351247 41.806523, 2.351235 41.806471, 2.351244 41.806411, 2.351242 41.806366, 2.351234 41.806315, 2.351227 41.806263, 2.351235 41.806205, 2.351247 41.806158, 2.351258 41.806106, 2.351266 41.806053, 2.351269 41.806004, 2.351269 41.805957, 2.351276 41.805906, 2.351284 41.805861, 2.351289 41.805812, 2.351297 41.805765, 2.351306 41.805714, 2.351321 41.805668, 2.351345 41.805614, 2.351366 41.805557, 2.351393 41.805515, 2.351422 41.805468, 2.351433 41.805421, 2.351453 41.805375, 2.351466 41.80533, 2.35146 41.805282, 2.351465 41.805233, 2.351478 41.805189, 2.35149 41.805144, 2.351496 41.805086, 2.35151 41.805042, 2.351532 41.805, 2.35155 41.804956, 2.351568 41.804911, 2.351604 41.804861, 2.351644 41.804814, 2.351689 41.804769, 2.351727 41.804719, 2.351765 41.804674, 2.351768 41.804615, 2.351749 41.804567, 2.35172 41.804523)"
259,0.64,221.31,More than 45 min/km,#F7A8C4,3.77,0.02,1.0,5.0,Less than 7.5%,#77E4C8,"LINESTRING (2.35172 41.804523, 2.35168 41.804483, 2.351632 41.804454, 2.351598 41.804417)"
261,1.14,17.74,From 15 to 30 min/km,#E53888,7.85,0.43,4.0,0.93,Less than 7.5%,#77E4C8,"LINESTRING (2.351598 41.804417, 2.351563 41.804368, 2.351527 41.804314, 2.351485 41.80427, 2.351437 41.804227, 2.351377 41.804197, 2.35133 41.804165, 2.351298 41.804124, 2.351251 41.804089, 2.351213 41.804051, 2.351163 41.804022, 2.351125 41.803987, 2.351069 41.803953, 2.351023 41.803918, 2.350993 41.80387, 2.350967 41.803826, 2.350935 41.803787, 2.350897 41.803741, 2.350859 41.803706, 2.350812 41.803663, 2.350763 41.803627, 2.350741 41.80358, 2.350698 41.803536, 2.350653 41.803494, 2.350616 41.803453, 2.350578 41.803409, 2.350532 41.803374, 2.350486 41.803343, 2.35044 41.803307, 2.350386 41.803284, 2.350333 41.80326, 2.350272 41.803237, 2.350232 41.803194, 2.350196 41.803152, 2.35017 41.8031, 2.350134 41.803054, 2.350092 41.80301, 2.350077 41.802962, 2.350028 41.802927, 2.349989 41.802883, 2.349967 41.802836, 2.349947 41.802787, 2.349917 41.802747, 2.349887 41.802694, 2.349846 41.802652, 2.349798 41.802618, 2.349749 41.802583, 2.349696 41.802555, 2.349633 41.802508, 2.349608 41.802463, 2.349557 41.802429, 2.349516 41.802393, 2.349455 41.802382, 2.34939 41.802352, 2.349352 41.802296, 2.349317 41.802249, 2.349231 41.802209, 2.349165 41.802196, 2.349124 41.802161, 2.349112 41.802116, 2.349054 41.802077, 2.349027 41.80201, 2.349011 41.801951, 2.349006 41.801899, 2.34898 41.80185, 2.348991 41.801793, 2.348965 41.801747, 2.348917 41.801716, 2.348859 41.801684, 2.348778 41.801679, 2.348717 41.801669, 2.348657 41.801655, 2.348592 41.80162, 2.348538 41.801596, 2.34857 41.801549, 2.348626 41.801521)"
2243,1.34,12.58,Less than 15 min/km,#AC1754,0.37,0.03,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.348626 41.801521, 2.348653 41.801476, 2.348659 41.801423, 2.34861 41.801389, 2.34853 41.80139, 2.348459 41.801378)"
258,1.15,16.05,From 15 to 30 min/km,#E53888,0.8,0.05,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.348459 41.801378, 2.348404 41.801356, 2.348353 41.801322, 2.348296 41.801299, 2.34823 41.801291, 2.348168 41.801272, 2.348124 41.801233, 2.348083 41.801199, 2.348014 41.801188, 2.347952 41.801196)"
257,1.19,15.36,From 15 to 30 min/km,#E53888,0.75,0.05,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.347952 41.801196, 2.347891 41.80121, 2.347825 41.801208, 2.34776 41.801192, 2.347717 41.801159, 2.347674 41.801116, 2.347687 41.80107, 2.347666 41.801025, 2.3476 41.801034, 2.347537 41.801053)"
1257,1.32,12.72,Less than 15 min/km,#AC1754,0.28,0.02,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.347537 41.801053, 2.347466 41.801054, 2.347405 41.801078, 2.347361 41.801109, 2.347294 41.801136)"
5,0.8,46.92,More than 45 min/km,#F7A8C4,0.88,0.02,1.0,5.0,Less than 7.5%,#77E4C8,"LINESTRING (2.347294 41.801136, 2.347229 41.801155, 2.347164 41.80115)"
