edge_id,avg_speed,avg_pace,pace_group,pace_color,time,dist,elev_gain,uphill_perc,uphill_perc_group,uphill_perc_color,geometry
1487,0.52,105.82,More than 45 min/km,#feebe2,12.46,0.12,5.8,4.83,Less than 7.5%,#f1eef6,"LINESTRING (2.400835 41.840555, 2.400908 41.840548, 2.400977 41.840543, 2.401035 41.840506, 2.401085 41.840476, 2.40112 41.840436, 2.401157 41.840397, 2.401135 41.840355, 2.401168 41.840395, 2.401249 41.840389, 2.401242 41.840437, 2.401303 41.840451, 2.401234 41.84045, 2.401175 41.840428, 2.401113 41.840408, 2.401169 41.840428, 2.401108 41.84043, 2.401162 41.84045, 2.401123 41.840416, 2.401062 41.840412, 2.40099 41.840419, 2.400936 41.840445, 2.40089 41.840478)"
1489,0.58,47.32,More than 45 min/km,#feebe2,0.77,0.02,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.40089 41.840478, 2.400817 41.840488, 2.400756 41.840507, 2.400701 41.840552)"
1488,0.98,21.64,From 15 to 30 min/km,#f768a1,1.95,0.09,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.400701 41.840552, 2.400653 41.840588, 2.400619 41.840632, 2.400554 41.840657, 2.400491 41.840689, 2.400428 41.840713, 2.400375 41.840746, 2.40032 41.840727, 2.400255 41.840751, 2.400203 41.840778, 2.400148 41.840803, 2.400089 41.840822, 2.400022 41.840823, 2.399959 41.840863, 2.399897 41.840877, 2.399836 41.840872, 2.39974 41.840907)"
1485,1.22,25.48,From 15 to 30 min/km,#f768a1,1.87,0.08,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.39974 41.840907, 2.399681 41.840936, 2.399628 41.84096, 2.399598 41.841012, 2.399555 41.841043, 2.399489 41.841057, 2.399423 41.841068, 2.39936 41.841103, 2.399313 41.841143, 2.399257 41.841174, 2.399197 41.841206, 2.399161 41.841244, 2.399104 41.841223, 2.399049 41.841203)"
1483,0.84,30.04,From 30 to 45 min/km,#fbb4b9,1.45,0.05,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.399049 41.841203, 2.398984 41.841205, 2.398913 41.841208, 2.398833 41.841195, 2.398769 41.841191, 2.398692 41.841185, 2.39863 41.84118, 2.398569 41.841191, 2.398516 41.841214, 2.39846 41.841241)"
1484,0.87,22.01,From 15 to 30 min/km,#f768a1,0.36,0.01,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.39846 41.841241, 2.398398 41.841269, 2.398371 41.841313, 2.398354 41.84136)"
1482,0.97,35.12,From 30 to 45 min/km,#fbb4b9,3.2,0.1,1.3,1.3,Less than 7.5%,#f1eef6,"LINESTRING (2.398354 41.84136, 2.398337 41.841414, 2.398347 41.841463, 2.398365 41.841509, 2.398361 41.841555, 2.398361 41.841602, 2.398366 41.841653, 2.39839 41.841705, 2.398416 41.841664, 2.398415 41.841606, 2.398412 41.84156, 2.398436 41.841496, 2.398467 41.841446, 2.398454 41.841397, 2.398464 41.841349, 2.398476 41.841301, 2.398456 41.841257, 2.39839 41.841243)"
1484,1.07,21.34,From 15 to 30 min/km,#f768a1,8.35,0.39,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.39839 41.841243, 2.398323 41.841238, 2.398265 41.841256, 2.398191 41.841266, 2.398136 41.841294, 2.398089 41.841324, 2.398033 41.841342, 2.397965 41.841351, 2.397897 41.841383, 2.397858 41.84142, 2.397811 41.841459, 2.397769 41.841497, 2.397728 41.84153, 2.39769 41.841569, 2.397642 41.841602, 2.397597 41.841638, 2.397547 41.841664, 2.397491 41.841684, 2.39743 41.841683, 2.397373 41.841668, 2.39731 41.841652, 2.397261 41.841623, 2.397202 41.841592, 2.397145 41.841567, 2.397077 41.84156, 2.397046 41.841607, 2.397023 41.841655, 2.397027 41.841705, 2.396996 41.841659, 2.396965 41.841612, 2.396912 41.84159, 2.396843 41.841564, 2.396792 41.841537, 2.396733 41.841516, 2.396667 41.841497, 2.396602 41.841479, 2.396543 41.841461, 2.396497 41.841431, 2.396438 41.841404, 2.396381 41.841372, 2.396316 41.841355, 2.396249 41.841338, 2.396192 41.841319, 2.396128 41.841317, 2.396067 41.841316, 2.395996 41.841324, 2.395927 41.841325, 2.395853 41.841336, 2.395772 41.841349, 2.395709 41.84135, 2.395633 41.84135, 2.395567 41.841343, 2.395504 41.841349, 2.395434 41.841341, 2.39536 41.84134, 2.395296 41.841331, 2.395225 41.841322, 2.395156 41.841309, 2.395088 41.841293, 2.395024 41.841301, 2.394957 41.841303, 2.394898 41.841316, 2.394838 41.841337, 2.394775 41.841361, 2.394707 41.841375, 2.394635 41.841373, 2.394575 41.841357, 2.394511 41.84134, 2.394442 41.841328, 2.394377 41.841325, 2.394307 41.841336)"
897,0.8,33.0,From 30 to 45 min/km,#fbb4b9,0.9,0.03,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.394307 41.841336, 2.394235 41.841342, 2.39418 41.841361, 2.394252 41.841377, 2.39432 41.841374, 2.394387 41.841373)"
1484,1.07,15.55,From 15 to 30 min/km,#f768a1,0.25,0.02,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.394387 41.841373, 2.394448 41.841376, 2.394512 41.841386, 2.394578 41.8414)"
901,0.96,56.63,More than 45 min/km,#feebe2,8.2,0.12,1.4,1.17,Less than 7.5%,#f1eef6,"LINESTRING (2.394578 41.8414, 2.394616 41.841438, 2.394673 41.841465, 2.39473 41.841491, 2.394762 41.841529, 2.394779 41.841579, 2.394774 41.841629, 2.394746 41.841679, 2.394725 41.841721, 2.3947 41.841765, 2.394691 41.84181, 2.394666 41.841852, 2.394627 41.841893, 2.394588 41.841941, 2.394538 41.841982, 2.394482 41.842008, 2.394433 41.842053, 2.394394 41.842089, 2.39435 41.842124, 2.394307 41.842166, 2.394258 41.842197, 2.394219 41.842231, 2.394179 41.842269, 2.394147 41.842309)"
631,1.02,17.64,From 15 to 30 min/km,#f768a1,5.67,0.33,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.394147 41.842309, 2.394104 41.842342, 2.394074 41.842383, 2.39405 41.842437, 2.394012 41.842478, 2.393978 41.842523, 2.393918 41.842551, 2.393869 41.84258, 2.393833 41.842624, 2.393791 41.842669, 2.393741 41.842703, 2.393703 41.842738, 2.393662 41.842771, 2.393629 41.84282, 2.393593 41.842859, 2.393582 41.842908, 2.39359 41.842954, 2.393591 41.843006, 2.393619 41.843055, 2.393627 41.843106, 2.39363 41.843154, 2.393641 41.843199, 2.393669 41.843239, 2.393692 41.84329, 2.3937 41.84334, 2.393702 41.843387, 2.393705 41.843442, 2.393717 41.843487, 2.39375 41.843533, 2.393771 41.843575, 2.393806 41.843613, 2.393844 41.84366, 2.393884 41.843704, 2.39393 41.84374, 2.39396 41.84378, 2.394011 41.843809, 2.394076 41.843835, 2.394141 41.843855, 2.394197 41.843874, 2.394251 41.843895, 2.39431 41.843914, 2.394332 41.843956, 2.394321 41.844005, 2.394299 41.844054, 2.394266 41.844096, 2.394231 41.844134, 2.394191 41.844174, 2.394147 41.844222, 2.39411 41.844261, 2.394071 41.844304, 2.394033 41.844346, 2.394001 41.844388, 2.393966 41.844438, 2.393932 41.84448, 2.393897 41.844534, 2.393858 41.844583, 2.393811 41.844623, 2.393769 41.844663, 2.39373 41.844706)"
629,1.05,16.07,From 15 to 30 min/km,#f768a1,1.0,0.06,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.39373 41.844706, 2.3937 41.844751, 2.393681 41.844802, 2.393644 41.844843, 2.393636 41.844895, 2.393631 41.844943, 2.393618 41.84499, 2.393586 41.84504, 2.393568 41.845083, 2.393556 41.845133, 2.393529 41.845185, 2.393494 41.845225)"
636,1.05,16.53,From 15 to 30 min/km,#f768a1,2.12,0.13,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.393494 41.845225, 2.393464 41.845266, 2.393421 41.845312, 2.393388 41.84536, 2.393369 41.845407, 2.39334 41.845456, 2.393318 41.845505, 2.393299 41.845549, 2.393293 41.845603, 2.393249 41.845642, 2.393215 41.845688, 2.393187 41.84573, 2.393147 41.845771, 2.393097 41.84581, 2.393033 41.845831, 2.392982 41.845857, 2.392921 41.845877, 2.392852 41.845898, 2.392799 41.845922, 2.392756 41.845963, 2.392729 41.846008, 2.392705 41.846049, 2.392688 41.846098, 2.392659 41.846148)"
653,1.19,14.28,Less than 15 min/km,#ae017e,0.48,0.03,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.392659 41.846148, 2.392614 41.846191, 2.392579 41.846231, 2.392547 41.846278, 2.392502 41.846308, 2.392456 41.846346, 2.392396 41.846378)"
652,1.21,14.06,Less than 15 min/km,#ae017e,0.9,0.07,1.3,1.86,Less than 7.5%,#f1eef6,"LINESTRING (2.392396 41.846378, 2.392344 41.846416, 2.392291 41.846439, 2.392221 41.846463, 2.392156 41.846475, 2.392093 41.846504, 2.392034 41.846532, 2.391972 41.846567, 2.391914 41.846605, 2.391864 41.846634, 2.391803 41.846648, 2.391812 41.846804)"
662,0.82,48.01,More than 45 min/km,#feebe2,7.0,0.12,1.0,0.83,Less than 7.5%,#f1eef6,"LINESTRING (2.391812 41.846804, 2.391825 41.846753, 2.39176 41.846734, 2.391726 41.846771, 2.391742 41.846818, 2.391772 41.846862, 2.39174 41.846905, 2.39173 41.846959, 2.391729 41.847007, 2.391723 41.847061, 2.391706 41.847112, 2.391663 41.847148, 2.391613 41.847177, 2.391546 41.847183, 2.391482 41.847185, 2.391421 41.847193, 2.391348 41.847199, 2.391281 41.847206, 2.391216 41.847218, 2.391149 41.847226, 2.391087 41.847221)"
672,1.1,15.55,From 15 to 30 min/km,#f768a1,1.02,0.07,0.6,0.86,Less than 7.5%,#f1eef6,"LINESTRING (2.391087 41.847221, 2.391029 41.847207, 2.390966 41.847207, 2.39089 41.847207, 2.390829 41.847204, 2.390767 41.847202, 2.390707 41.847207, 2.390636 41.84722, 2.39057 41.847209, 2.390503 41.847213, 2.390434 41.847204, 2.390381 41.847235, 2.390331 41.847271)"
1372,1.14,16.31,From 15 to 30 min/km,#f768a1,0.55,0.03,2.3,7.67,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.390331 41.847271, 2.390282 41.847316, 2.390231 41.847347, 2.39018 41.847378, 2.390152 41.847421, 2.390093 41.847446, 2.390042 41.847473)"
684,0.95,18.31,From 15 to 30 min/km,#f768a1,0.61,0.03,0.5,1.67,Less than 7.5%,#f1eef6,"LINESTRING (2.390042 41.847473, 2.389977 41.847487, 2.389904 41.8475, 2.389843 41.847522, 2.389782 41.847536, 2.389717 41.847512, 2.38966 41.847484)"
683,1.23,14.79,Less than 15 min/km,#ae017e,0.32,0.03,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.38966 41.847484, 2.389612 41.847457, 2.389554 41.847433, 2.389497 41.847412, 2.389438 41.847398)"
676,1.17,16.58,From 15 to 30 min/km,#f768a1,1.47,0.08,0.1,0.12,Less than 7.5%,#f1eef6,"LINESTRING (2.389438 41.847398, 2.389379 41.847375, 2.389308 41.847365, 2.389257 41.847332, 2.389201 41.847307, 2.389136 41.847298, 2.389069 41.8473, 2.38901 41.847327, 2.388959 41.847354, 2.388909 41.84738, 2.388856 41.847404, 2.388794 41.847431, 2.388847 41.847466, 2.388898 41.847508, 2.388925 41.847552, 2.388954 41.847595, 2.388979 41.847638)"
682,1.18,15.65,From 15 to 30 min/km,#f768a1,0.78,0.06,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.388979 41.847638, 2.389025 41.847674, 2.389081 41.847709, 2.389126 41.847747, 2.389185 41.84778, 2.389225 41.847815, 2.389279 41.847855, 2.389317 41.847896, 2.389354 41.847934, 2.389389 41.84798)"
694,1.1,15.68,From 15 to 30 min/km,#f768a1,1.42,0.09,1.5,1.67,Less than 7.5%,#f1eef6,"LINESTRING (2.389389 41.84798, 2.38943 41.848015, 2.389485 41.848039, 2.389536 41.848071, 2.389589 41.84811, 2.389638 41.848144, 2.389681 41.848178, 2.389739 41.848208, 2.389803 41.848234, 2.389866 41.848265, 2.389925 41.848301, 2.389973 41.84833, 2.390029 41.848357, 2.39008 41.848392, 2.390133 41.84842, 2.39018 41.848452)"
