id,u,v,geometry,total_tracks,list_tracks,weight
6221,1149565164,1287645321,"LINESTRING (2.3168634 42.586156, 2.3167769 42.5861111, 2.3165528 42.5860852, 2.3164236 42.5861218, 2.3163098 42.5861777, 2.3159127 42.5861971, 2.31583 42.5862006, 2.315693 42.5862452, 2.3154163 42.5863005, 2.3152564 42.5863571, 2.3150972 42.5864397, 2.3150033 42.5865331, 2.3148294 42.586633, 2.3146585 42.5867005, 2.3143561 42.5867989, 2.3141551 42.5868666, 2.3139085 42.5869268, 2.3138026 42.5869599, 2.3136411 42.5870217, 2.3133803 42.5870904, 2.3131457 42.5871982, 2.3128967 42.5873933, 2.3126936 42.5875478, 2.3125755 42.5875997, 2.3124487 42.5876251, 2.3123645 42.5876429, 2.3122325 42.587689, 2.3121207 42.5877903, 2.3120504 42.5878314, 2.3118648 42.5878763, 2.3116865 42.5879426, 2.3115434 42.5880047, 2.3114397 42.5880375, 2.311312 42.5880707, 2.3112663 42.5880822, 2.3112556 42.5880624, 2.3113144 42.5880215, 2.3113568 42.5879746, 2.3114528 42.5879104, 2.3115831 42.5878328, 2.3116094 42.5877759, 2.311624 42.5877329, 2.3116787 42.5877087, 2.3117581 42.5876679, 2.3117717 42.5876383, 2.3117699 42.5876051, 2.3117429 42.5875418, 2.3117629 42.5874763, 2.3118424 42.5873984, 2.3119184 42.5873393, 2.3120333 42.5872055, 2.3121272 42.587147, 2.3122006 42.5871498, 2.3122662 42.5871445, 2.3123341 42.5870888, 2.3124011 42.5869332, 2.312497 42.5868536, 2.312544 42.5867983, 2.3125713 42.5867557, 2.3126056 42.5867226, 2.3126237 42.5866916, 2.3126117 42.5866716, 2.3125582 42.5867011, 2.3123085 42.5868028, 2.3121678 42.5868227, 2.3120963 42.5868801, 2.3120254 42.5869107, 2.3118685 42.5869001, 2.3116968 42.5869679, 2.3114884 42.5870842, 2.3114086 42.5871582, 2.3112037 42.5872239, 2.311122 42.5873096, 2.310943 42.5873657, 2.3107414 42.5874899)",1,['187706810'],1
6222,1149565164,1149565198,"LINESTRING (2.3168634 42.586156, 2.3167486 42.5861574, 2.3166635 42.5861692, 2.3164918 42.5862397, 2.3163201 42.5863309, 2.3159686 42.5864768, 2.3157265 42.5865759, 2.3156371 42.5866367, 2.3155732 42.5867632, 2.3154893 42.5869631, 2.3154214 42.5870778, 2.3152576 42.5872101, 2.3150659 42.5873278, 2.3147973 42.5874904, 2.3145668 42.5875679, 2.3145002 42.5875807, 2.3144349 42.5876571, 2.314318 42.5877639, 2.3142112 42.5879247, 2.3140515 42.5880599, 2.3139401 42.5882307, 2.3137652 42.5883797, 2.3136055 42.5884973, 2.3133989 42.5886648, 2.3131728 42.5888833, 2.3128293 42.5891097, 2.3127055 42.5893655, 2.3125417 42.5895831, 2.3124139 42.5897066, 2.3122142 42.5898066, 2.3121144 42.5899095, 2.3120625 42.589986, 2.3119971 42.5900217, 2.3118403 42.5900468, 2.3117564 42.5901056, 2.3116938 42.590185, 2.3115653 42.5902538, 2.3113286 42.5903243, 2.3112085 42.5903367, 2.311121 42.5903467, 2.310968 42.5903467, 2.3108962 42.5903712, 2.3108163 42.5904829, 2.3106885 42.590677, 2.3106124 42.5907959, 2.3108126 42.5907319, 2.3110387 42.5906771, 2.3112146 42.5906526, 2.3112679 42.5906723, 2.3110946 42.5907506, 2.3109428 42.590833, 2.3107524 42.5910063, 2.3105967 42.5911416, 2.310222 42.591335, 2.3101255 42.5913679, 2.3100767 42.5914099, 2.3100713 42.5914455, 2.3100268 42.591472, 2.3099696 42.5914856, 2.3098817 42.5914679, 2.3097379 42.5914415, 2.3096101 42.5914415, 2.3094066 42.5914375, 2.3091485 42.591414, 2.3088676 42.591367, 2.3087329 42.591327, 2.308598 42.5913011, 2.3084679 42.5913218, 2.3082602 42.5913533, 2.3081284 42.5913915, 2.3080571 42.5914411)",1,['187706810'],1
6321,1287645064,1287645112,"LINESTRING (2.3134976 42.5754123, 2.3135528 42.575437, 2.3136322 42.5755037, 2.3137414 42.5756035, 2.3138068 42.5755821)",1,['187706810'],1
6322,1287645064,1287645517,"LINESTRING (2.3134976 42.5754123, 2.3135312 42.5753514, 2.3135648 42.5752784)",1,['187706810'],1
6323,1287645112,1287645321,"LINESTRING (2.3138068 42.5755821, 2.3139732 42.575727, 2.3140399 42.5758677, 2.3140745 42.5759469, 2.3140959 42.5759989, 2.3140995 42.5760501, 2.3140694 42.5762067, 2.3140557 42.5762972, 2.3140176 42.5764007, 2.3139265 42.5765119, 2.3138747 42.5765895, 2.3138084 42.5766417, 2.3137446 42.5766823, 2.3136711 42.5767592, 2.3136367 42.5768332, 2.3135383 42.5771105, 2.3135119 42.5772853, 2.3135206 42.5773578, 2.3135105 42.5774046, 2.3134831 42.5774647, 2.313509 42.577656, 2.3135553 42.5777506, 2.3136249 42.5778915, 2.3137355 42.5779634, 2.313826 42.5780699, 2.3138802 42.5781569, 2.3138961 42.5782858, 2.3138857 42.5783979, 2.3138785 42.5784707, 2.3138961 42.5785481, 2.3138727 42.5786341, 2.3137764 42.5787975, 2.3137647 42.5788807, 2.3137176 42.5790678, 2.3136975 42.5791393, 2.3136888 42.5791995, 2.3136148 42.5793028, 2.3135924 42.5794245, 2.3135677 42.579524, 2.3135702 42.5795807, 2.3135643 42.5796477, 2.3135717 42.5797106, 2.3136072 42.5797959, 2.313594 42.5798658, 2.313534 42.5799411, 2.3134786 42.5800314, 2.3134294 42.5800611, 2.3132876 42.5802572, 2.313176 42.5803808, 2.3130224 42.5804955, 2.3128815 42.5807152, 2.3127902 42.580811, 2.312717 42.5808897, 2.3126385 42.5809601, 2.3125628 42.5810047, 2.3124271 42.5810797, 2.3123362 42.5811621, 2.3122341 42.5812506, 2.312201 42.5813059, 2.3121456 42.5813438, 2.3120776 42.5814165, 2.3120587 42.5814646, 2.3120096 42.5815116, 2.3119942 42.5815589, 2.3119224 42.581628, 2.3118576 42.5817315, 2.3118022 42.5817972, 2.3117795 42.5818444, 2.3117181 42.5818984, 2.3116473 42.5819897, 2.3116013 42.5819882, 2.3115682 42.5820261, 2.3114567 42.5821564, 2.3113903 42.5822159, 2.3113628 42.5822696, 2.3113132 42.5823253, 2.3112867 42.582378, 2.311288 42.5824034, 2.3113418 42.5824178, 2.3113802 42.5825382, 2.3114197 42.5826265, 2.3114553 42.5826636, 2.3114607 42.5826913, 2.3114754 42.5827219, 2.3114959 42.5827736, 2.311513 42.5828641, 2.3115486 42.5829358, 2.3115407 42.5829684, 2.3114752 42.5830613, 2.3113969 42.5831353, 2.3113443 42.5831979, 2.3112578 42.5832661, 2.3111741 42.5833512, 2.311097 42.5834312, 2.3110101 42.583499, 2.3109514 42.5835855, 2.3108813 42.5836965, 2.3108449 42.5838247, 2.3108214 42.5839897, 2.3108009 42.5840659, 2.3107794 42.5841527, 2.3107279 42.5842463, 2.3106881 42.5842944, 2.3106828 42.5843453, 2.3106372 42.5844144, 2.3106211 42.5844647, 2.310585 42.5845133, 2.310572 42.5845708, 2.3105541 42.5846168, 2.310531 42.5847071, 2.3105326 42.584755, 2.310487 42.5848508, 2.3104562 42.5848814, 2.3104483 42.5849174, 2.3103957 42.5849959, 2.3102958 42.5851201, 2.3102326 42.5851871, 2.3101615 42.5852305, 2.3101007 42.585283, 2.3100206 42.5853021, 2.3099607 42.5853256, 2.3099367 42.5853509, 2.3099361 42.5853902, 2.3099793 42.5854647, 2.3099751 42.5855269, 2.3100868 42.5855663, 2.3101215 42.5856223, 2.3101257 42.5856606, 2.310107 42.5856812, 2.3100592 42.5856792, 2.3099768 42.5856362, 2.30985 42.5856062, 2.309794 42.585607, 2.3097207 42.5856494, 2.3097801 42.5856924, 2.30985 42.5857748, 2.3099835 42.5858016, 2.3100204 42.5858474, 2.3099695 42.5859647, 2.3099833 42.5860536, 2.3099707 42.5861068, 2.3099533 42.5861374, 2.309956 42.5861751, 2.3099453 42.5862069, 2.309964 42.5863102, 2.3099635 42.5863438, 2.3099667 42.5863853, 2.3099901 42.5864439, 2.3099671 42.5864889, 2.3100468 42.5865272, 2.3100449 42.5865824, 2.3100017 42.5866763, 2.3099888 42.5867406, 2.3099638 42.586797, 2.309973 42.5868684, 2.3099399 42.5868938, 2.30995 42.5869361, 2.309993 42.5869877, 2.31 42.5870827, 2.3100045 42.5872368, 2.3100642 42.5873514, 2.3100934 42.5874721, 2.310097 42.5875445, 2.3100674 42.5876678, 2.3100752 42.5876956, 2.3100912 42.5877356, 2.3100912 42.5877598, 2.3101825 42.5877544, 2.3103357 42.5876926, 2.3105218 42.5876362, 2.3106496 42.5875636, 2.3106934 42.5875529, 2.3107414 42.5874899)",1,['187706810'],1
6324,1287645112,1287645447,"LINESTRING (2.3138068 42.5755821, 2.313841 42.5755121, 2.3138515 42.5754749, 2.3137277 42.5753457)",1,['187706810'],1
6326,1287645447,1287645517,"LINESTRING (2.3137277 42.5753457, 2.3135648 42.5752784)",1,['187706810'],1
6433,1423191558,1423191745,"LINESTRING (2.6735392 42.4847152, 2.6734981 42.4847504, 2.6734542 42.484769, 2.6730811 42.4847205, 2.6728999 42.4846785, 2.6727623 42.4846942, 2.6726687 42.4847622, 2.6725921 42.4848219, 2.6725262 42.4848336, 2.6723894 42.4847407, 2.6722426 42.4846662, 2.6719375 42.4845939)",1,['187697056'],1
6434,1423191653,1423191780,"LINESTRING (2.667308 42.4776568, 2.667521 42.4776334, 2.6677373 42.4775953, 2.6679312 42.4775229, 2.668147 42.4773949, 2.6683651 42.4773074, 2.6684802 42.4772621, 2.6685528 42.4772079, 2.6688709 42.4769104, 2.6689534 42.4768338, 2.669008 42.4768186, 2.6690667 42.4768244, 2.6691073 42.4768483, 2.6691298 42.4769021, 2.6691261 42.4769501, 2.6690678 42.4770296, 2.6685037 42.4774897, 2.6682052 42.4776808, 2.6677957 42.4779097, 2.6674523 42.4780306, 2.6672542 42.4780671, 2.6669609 42.478083, 2.6667869 42.4780895, 2.6666795 42.47811)",1,['187694864'],1
6435,1423191712,1423191712,"LINESTRING (2.6675223 42.47822, 2.6675593 42.4781656, 2.6676953 42.4781507, 2.6678116 42.478173, 2.667861 42.4782175, 2.6678412 42.4782744, 2.6677448 42.4783065, 2.6676212 42.4783065, 2.6675445 42.4782793, 2.6675223 42.47822)",1,['187694864'],1
7080,1664669214,1664669244,"LINESTRING (2.6747035 42.4749564, 2.6746178 42.4750873, 2.674566 42.4751975, 2.6745241 42.4753298, 2.6745062 42.4753842, 2.6744565 42.4754276)",1,['187697056'],1
7097,1664669755,1664669894,"LINESTRING (2.6752785 42.4838786, 2.6752645 42.4839066, 2.6752805 42.4839315, 2.6754758 42.4840124, 2.6757389 42.4841211, 2.6757827 42.4841888, 2.6758186 42.4842961)",1,['187697056'],1
7160,1757531219,1757531230,"LINESTRING (2.6701451 42.4724448, 2.6705128 42.4726092, 2.6707123 42.4726655)",1,['187697056'],1
7428,1776156243,4475030356,"LINESTRING (2.6736712 42.4732438, 2.6736405 42.4732476, 2.6736119 42.4732447, 2.6735857 42.473236, 2.6735638 42.4732221, 2.6735482 42.4732042)",1,['187697056'],1
7446,1826638098,6573215740,"LINESTRING (2.3139444 42.4812949, 2.3139269 42.4813717, 2.3139155 42.4815084, 2.3138961 42.4816223, 2.3138883 42.4817211, 2.3138733 42.4817641, 2.3138361 42.4817978, 2.3138108 42.4818705, 2.3137916 42.4819005, 2.313766 42.4819882, 2.3136473 42.4821838, 2.3136051 42.4822913, 2.3135389 42.4824068, 2.3135188 42.4824844, 2.3134871 42.4825539, 2.3134857 42.4826237, 2.3134282 42.4827372, 2.3134023 42.4828159, 2.3133691 42.482867, 2.3133561 42.482924, 2.3133229 42.4829776, 2.3133095 42.4830445, 2.3132777 42.4830776, 2.3132704 42.4831307, 2.3132024 42.4832199, 2.3132056 42.4832673, 2.3131693 42.4833283, 2.3131491 42.4833996, 2.3131042 42.4835046, 2.3130745 42.483581, 2.313066 42.4836518, 2.3130225 42.4837569, 2.3130048 42.4838656, 2.3130212 42.483911, 2.3129953 42.4839227, 2.3129981 42.4839863, 2.3130217 42.4840484, 2.31303 42.4842077, 2.3130317 42.484338, 2.3130155 42.4844249, 2.3130063 42.4845276, 2.3130225 42.4845956, 2.3129964 42.4846344, 2.3129775 42.4846744, 2.3129855 42.4847906, 2.3129791 42.4848454, 2.3129553 42.4848949, 2.3129453 42.4849553, 2.3129774 42.485024, 2.3129838 42.485076, 2.31297 42.4851283, 2.3129949 42.4852065, 2.3130288 42.4852555, 2.3130698 42.4853274, 2.3130671 42.4853583, 2.3131076 42.4854002, 2.313111 42.4854602, 2.3131388 42.4855322, 2.3131505 42.4855938, 2.3131524 42.485665, 2.3131823 42.4857563, 2.3132147 42.4858481, 2.3132452 42.485957, 2.3132536 42.4860183, 2.3132545 42.4860976, 2.3132758 42.4861457, 2.3132849 42.4862157, 2.3132944 42.4863265, 2.3133127 42.4863769, 2.3133638 42.4864998, 2.3133808 42.4865343, 2.31339 42.4865987, 2.313418 42.4866333, 2.3134566 42.4866965, 2.3134375 42.4869095, 2.3134091 42.4871194, 2.3133503 42.4873369, 2.3132989 42.4875323, 2.3132194 42.4876737, 2.3131925 42.487814, 2.3130645 42.4880278, 2.3129944 42.4881438, 2.3129705 42.4882468, 2.3129165 42.4883488, 2.3128959 42.4885102, 2.312878 42.4886326, 2.3128621 42.4886876, 2.3128635 42.4887846, 2.3128357 42.4888953, 2.3128416 42.4889519, 2.3128353 42.4890348, 2.3128471 42.4890713, 2.3128393 42.4891426, 2.3128751 42.4892285, 2.3128875 42.489296, 2.3129198 42.4893581, 2.3129459 42.4893935, 2.3129499 42.4894298, 2.3129775 42.4894729, 2.3129945 42.4895229, 2.3130178 42.4895649, 2.3130566 42.489638, 2.3131012 42.4896908, 2.3131384 42.4897241, 2.3131909 42.489831, 2.313241 42.4898947, 2.3132604 42.489998, 2.313258 42.4901007, 2.313288 42.4902078, 2.3133155 42.4902636, 2.3133127 42.4903204, 2.3133152 42.4904053, 2.3132873 42.4904618, 2.3132787 42.4905525, 2.3132578 42.4905993, 2.3132607 42.4907091, 2.3132574 42.4907632, 2.3133203 42.4909085, 2.3133728 42.490946, 2.3134629 42.490988, 2.3135663 42.491038, 2.3136996 42.4911809, 2.3137325 42.4912767, 2.3137533 42.4914361, 2.3137743 42.4915485, 2.3137819 42.4916279, 2.3137935 42.4916764, 2.3137775 42.4917436, 2.313699 42.4918316, 2.3136956 42.4919077, 2.3137203 42.4919556, 2.3137064 42.4920121, 2.3137153 42.4920556, 2.3137424 42.4921237, 2.3137662 42.4921898, 2.3137903 42.4922815, 2.3138009 42.492316, 2.3138519 42.4923387, 2.3138734 42.4923946, 2.3138683 42.4924269, 2.3139055 42.4925008, 2.313955 42.4925565, 2.3139547 42.4926054, 2.3139968 42.4926249, 2.314104 42.4926606, 2.3141987 42.4926671, 2.3142581 42.4926829, 2.3143706 42.4927616, 2.3144228 42.492835, 2.3144874 42.4928821, 2.3145878 42.4929574, 2.3146399 42.4929842, 2.3146909 42.4930352, 2.3147452 42.4930635, 2.3147917 42.4930801, 2.314838 42.493098)",1,['187591820'],1
7569,1834715554,1909906583,"LINESTRING (2.6698462 42.4728787, 2.6698188 42.4728922, 2.6697418 42.4727759, 2.6697713 42.4727542, 2.6697199 42.4726883, 2.6697365 42.472673)",1,['187697056'],1
7683,1909906583,7830231930,"LINESTRING (2.6688735 42.4720054, 2.6689551 42.4720939, 2.6692838 42.4723284, 2.6694274 42.4724201, 2.6695605 42.4725273, 2.6697365 42.472673)",1,['187694864'],1
9377,4828782327,12241738089,"LINESTRING (2.3075473 42.5950856, 2.3075983 42.5951073, 2.3076801 42.5950747, 2.3077592 42.5950441, 2.3077954 42.595055, 2.3078544 42.5951192, 2.3079121 42.5951597, 2.3079953 42.595212, 2.3079966 42.5953166, 2.3080033 42.5954094, 2.3080347 42.5954321)",1,['187706810'],1
9920,5196264697,5196264705,"LINESTRING (2.6707241 42.4764358, 2.6708315 42.4758257, 2.670838 42.4757176, 2.6709032 42.4754798, 2.6709423 42.4753333, 2.670939 42.4752444, 2.6709097 42.4751219, 2.6709064 42.4750811, 2.6709783 42.475045)",1,['187694864'],1
9921,5196264705,5196264719,"LINESTRING (2.6709783 42.475045, 2.6710724 42.4752534, 2.6711436 42.4753251, 2.6712309 42.4753622, 2.6715551 42.4754392, 2.6716214 42.4754516)",1,['187694864'],1
10224,5320555747,11019887475,"LINESTRING (2.6719215 42.4841758, 2.6720097 42.4842547, 2.6721191 42.484324)",1,['187697056'],1
10225,5320555747,11019887483,"LINESTRING (2.6719215 42.4841758, 2.6716136 42.4840676)",1,['187697056'],1
10226,5320555763,5320555765,"LINESTRING (2.6707318 42.4811455, 2.6709732 42.4811455, 2.6718524 42.4811927)",1,['187697056'],1
10227,5320555765,11087158821,"LINESTRING (2.6718524 42.4811927, 2.6717711 42.4809084, 2.6717584 42.4808268, 2.6717485 42.4807492, 2.6717248 42.4804371, 2.6717484 42.4800714, 2.6717927 42.4797679, 2.6718562 42.4795309, 2.6718972 42.4793855, 2.6719458 42.4792619, 2.6720067 42.4791287, 2.6722712 42.478532)",1,['187697056'],1
10593,7079527834,11020173972,"LINESTRING (2.6737632 42.4838583, 2.673746 42.4839391, 2.6737513 42.4839668, 2.673862 42.4840239)",1,['187697056'],1
10887,7830231929,7848563102,"LINESTRING (2.6687598 42.4720626, 2.6686859 42.471907, 2.6685412 42.4715153, 2.6685186 42.4714517)",1,['187694864'],1
10889,7830231930,7848563103,"LINESTRING (2.6686696 42.4714239, 2.6687011 42.471514, 2.6687619 42.4716802, 2.6687887 42.4717669, 2.6688022 42.4718507, 2.6688696 42.4720011, 2.6688735 42.4720054)",1,['187694864'],1
11074,9053603951,9053603954,"LINESTRING (2.3141587 42.481166, 2.3142589 42.4811238)",1,['187591820'],1
11323,10031041683,10031041697,"LINESTRING (2.6662928 42.4758856, 2.6663592 42.475885, 2.6667193 42.4758588)",1,['187697056'],1
11324,10031041683,10031041686,"LINESTRING (2.6662928 42.4758856, 2.6662576 42.4758659, 2.6661295 42.4758278, 2.6660397 42.4758197, 2.6657446 42.4758006, 2.6655833 42.4757715, 2.6652849 42.4757129, 2.6651907 42.4756928, 2.6649866 42.4756453, 2.6648548 42.4756038, 2.6647793 42.4755756, 2.6647059 42.475558, 2.6646359 42.4755657, 2.664553 42.4755756, 2.6645051 42.4755845, 2.6644846 42.4755835)",1,['187697056'],1
11327,10031041697,10031041699,"LINESTRING (2.6667193 42.4758588, 2.66708 42.4757994, 2.6671565 42.4757776)",1,['187697056'],1
11420,11019887434,11019887475,"LINESTRING (2.670469 42.4840681, 2.6706272 42.4840859, 2.671106 42.4842432, 2.6712871 42.4842373, 2.6718329 42.4843965, 2.6721191 42.484324)",1,['187697056'],1
11423,11019950034,11019950036,"LINESTRING (2.6744869 42.4844593, 2.6745801 42.4844212)",1,['187697056'],1
11424,11019950034,11019950035,"LINESTRING (2.6744869 42.4844593, 2.6744158 42.4845011)",1,['187697056'],1
11426,11087158817,11087158821,"LINESTRING (2.6721279 42.4777975, 2.6721239 42.4781783, 2.672148 42.4783553, 2.6721963 42.4784522, 2.6722712 42.478532)",1,['187697056'],1
