id,u,v,geometry
1043,2838586546,2838586779,"LINESTRING (2.4202805 41.8278276, 2.4204073 41.8279037, 2.4204708 41.8280023, 2.4204873 41.8281256, 2.420388 41.8283306, 2.4203049 41.8284765, 2.4201413 41.8287543, 2.4200313 41.8289741, 2.4199267 41.8290821, 2.4197523 41.829154, 2.4196638 41.8292979, 2.4196853 41.8294558, 2.4197684 41.8295258, 2.4198516 41.8295897, 2.4200232 41.8296577, 2.4201573 41.8297476, 2.4202673 41.8298156, 2.4203371 41.8298475, 2.4204658 41.8299015, 2.4205007 41.8299415, 2.4205275 41.8300034, 2.4205194 41.8300694, 2.4205221 41.8301373, 2.4204738 41.8301793, 2.4204095 41.8301873, 2.4203022 41.8300634, 2.4202378 41.8300234, 2.4200447 41.8299595, 2.4195619 41.8298635, 2.4194036 41.8298275, 2.4192695 41.8297556, 2.4191864 41.8297096, 2.4191006 41.8296357, 2.4190281 41.8295677, 2.4189638 41.8294558, 2.4189235 41.8293679, 2.4188887 41.8292959, 2.4189074 41.829228, 2.4188726 41.829118, 2.4189262 41.8289322, 2.418894 41.8288362, 2.4188216 41.8287083, 2.4186634 41.8286324, 2.4184329 41.8286639, 2.4181847 41.8286845, 2.4176994 41.8286352, 2.4172802 41.828555, 2.417123 41.8284811, 2.4169387 41.8284105, 2.416839 41.8283105, 2.4167066 41.8282776, 2.4166818 41.8283352, 2.4169521 41.8285504, 2.4169977 41.8285984, 2.4170621 41.8286624, 2.4173249 41.8288262, 2.4174403 41.8288762, 2.4176146 41.8289342, 2.4177434 41.8290841, 2.4178855 41.82921, 2.4179231 41.8293239, 2.4179123 41.8294398, 2.4179472 41.8295477, 2.4179794 41.8296397, 2.4180277 41.8297356, 2.4181461 41.829864, 2.4181544 41.8299359, 2.418102 41.8299544, 2.4180277 41.8299335, 2.4179901 41.8299095, 2.4179284 41.8297816, 2.4178775 41.8297116, 2.4177916 41.8296057, 2.4177353 41.8295338, 2.4176253 41.8293978, 2.4175502 41.8293419, 2.4174403 41.8292899, 2.4173625 41.829246, 2.4171372 41.829188, 2.4170138 41.829124, 2.4168609 41.8290581, 2.416708 41.8289542, 2.4165471 41.8288642, 2.4163808 41.8287663, 2.4162601 41.8287203, 2.4161314 41.8286704, 2.4159841 41.8285941, 2.4157608 41.8284934, 2.4156422 41.8284133, 2.4154905 41.8284256, 2.4152782 41.8285016, 2.4149969 41.8286393, 2.4148342 41.8287174, 2.4147349 41.8287913, 2.4146219 41.8288592, 2.414564 41.8289105, 2.4144674 41.8290194, 2.4143847 41.829077, 2.4143185 41.829077, 2.4142565 41.8290481, 2.414227 41.8290001, 2.4142136 41.8289522, 2.4141626 41.8289042, 2.4141251 41.8288542, 2.414058 41.8287943, 2.4139829 41.8286923, 2.4139212 41.8286524, 2.4138702 41.8285804, 2.4137951 41.8284925, 2.4137388 41.8284025, 2.4137066 41.8283226, 2.4136369 41.8282386, 2.4135645 41.8280868, 2.4135189 41.8279988, 2.4134733 41.8279249, 2.4134304 41.8278229, 2.4132844 41.8277249, 2.4131741 41.8276365, 2.4130914 41.8275831, 2.4130114 41.8275009, 2.4129149 41.827316, 2.4128156 41.8271927, 2.4127164 41.8271208, 2.4126364 41.8270262, 2.4125481 41.8269071, 2.4125013 41.8268208, 2.4124627 41.8267201, 2.4124792 41.8266502, 2.4124599 41.8265064, 2.4124571 41.8264283, 2.4124047 41.8263872, 2.4123524 41.8263892)"
1044,2838586779,2838586936,"LINESTRING (2.4123524 41.8263892, 2.4123082 41.8264447, 2.4123 41.8265988, 2.4122609 41.8268096, 2.4122931 41.8269855, 2.4123709 41.8270474, 2.412395 41.8271134, 2.4124862 41.8272673, 2.4125855 41.8273472, 2.4126177 41.8274452, 2.412674 41.8275151, 2.4128625 41.8278276, 2.4129425 41.8279468, 2.4129976 41.8280578, 2.4130087 41.8282386, 2.412969 41.8284265, 2.4129985 41.8285185, 2.4131328 41.8286989, 2.4132127 41.8288078, 2.4133092 41.8289187, 2.4133699 41.8290667, 2.4133699 41.8292393, 2.4134912 41.8293749, 2.4135685 41.8294777, 2.4136236 41.8295845, 2.4137505 41.8297078, 2.4138773 41.8297653, 2.4138497 41.8299153, 2.4140202 41.830136, 2.4141846 41.8301497, 2.4141723 41.8302111, 2.4140205 41.830232, 2.4137656 41.8300094, 2.4136037 41.8299114, 2.4134982 41.8298166, 2.4134111 41.8297293, 2.4133016 41.8296317, 2.4131675 41.8295597, 2.4130144 41.8294399, 2.4129323 41.8293887, 2.412857 41.8292939, 2.4127716 41.829118, 2.4124217 41.8288062, 2.4122526 41.8286777, 2.4120333 41.828513, 2.4118609 41.8284057, 2.4117738 41.8283084, 2.4116533 41.8282161, 2.4114708 41.8280951, 2.4112917 41.8279666, 2.4111377 41.8278244, 2.4110071 41.8277234, 2.4108782 41.8276061, 2.410776 41.8274127, 2.4107241 41.8272431, 2.4105835 41.8271121, 2.4104027 41.8268601, 2.4101393 41.8266917, 2.409862 41.8266181)"
1045,2838586779,4948667378,"LINESTRING (2.4123524 41.8263892, 2.4123443 41.8263295, 2.4123174 41.8262575, 2.4122531 41.8261776, 2.412178 41.8260816, 2.4121351 41.8260177, 2.4120653 41.8259537, 2.4119902 41.8258738, 2.4118937 41.8258058, 2.4118132 41.8257818, 2.4117166 41.8257139, 2.4116308 41.8256579, 2.411545 41.825598, 2.4114699 41.825558, 2.4114323 41.825502, 2.4113304 41.825458, 2.4112767 41.8253741, 2.4112124 41.8253261, 2.411148 41.8252382, 2.4111105 41.8251822, 2.411089 41.8251382, 2.4110514 41.8250743, 2.4110032 41.8249983, 2.4109817 41.8249304, 2.4109495 41.8248744, 2.4108905 41.8247945, 2.4108637 41.8247185, 2.4108047 41.8246505, 2.4107457 41.8245386, 2.4107135 41.8244946, 2.4106598 41.8243867, 2.4106062 41.8243028, 2.4105204 41.8242228, 2.410456 41.8241668, 2.410397 41.8241069, 2.410338 41.8240629, 2.4102307 41.8240109, 2.410177 41.823979, 2.4100698 41.823935, 2.4099947 41.823875, 2.4098874 41.823843, 2.4098444 41.8238071, 2.4097747 41.8237631, 2.4097103 41.8237311, 2.4096138 41.8236432, 2.4095548 41.8235712, 2.4095011 41.8235272, 2.4094582 41.8234393, 2.4093938 41.8233873, 2.4093509 41.8232954, 2.4092973 41.8232429, 2.4092275 41.8232029, 2.4091471 41.823135, 2.4091042 41.823099, 2.4090398 41.823031, 2.4089808 41.8229871, 2.4089057 41.8229711, 2.4089218 41.8229311, 2.4089562 41.8229006, 2.4089717 41.8228869, 2.4090076 41.8228551, 2.4090881 41.8228391, 2.4091954 41.8228112, 2.4092919 41.8228112, 2.4093456 41.8227712, 2.4094421 41.8227312, 2.4095065 41.8227152, 2.4096138 41.8227112, 2.4096942 41.8226912, 2.4097425 41.8227672, 2.4098176 41.8227712, 2.4099196 41.8227472, 2.4100376 41.8227352, 2.4101288 41.8227192, 2.4102092 41.8227032, 2.4103433 41.8226832, 2.4104238 41.8226912, 2.4105096 41.8226992, 2.4106062 41.8227032, 2.4106867 41.8227032, 2.4107671 41.8227032, 2.4108637 41.8226872, 2.4109602 41.8226632, 2.4110354 41.8226592, 2.4113036 41.8226153, 2.411384 41.8226033, 2.4114484 41.8225593, 2.4115128 41.8225313, 2.4115986 41.8225153, 2.4116791 41.8224873, 2.4117435 41.8224674, 2.4118132 41.8224754, 2.4118722 41.8224594, 2.4119312 41.8224314, 2.4120045 41.8223935, 2.4120474 41.8223375, 2.4121225 41.8222695, 2.4121761 41.8222176, 2.4122298 41.8221696, 2.4123532 41.8221216, 2.4124605 41.8220976, 2.4124551 41.8220497, 2.4124014 41.8220257, 2.4123424 41.8219697, 2.4122244 41.8219417, 2.4121493 41.8219097, 2.4120742 41.8218498, 2.4120152 41.8218338, 2.4120474 41.8218018, 2.4120957 41.8217618, 2.4121338 41.8217208, 2.4121922 41.8216579, 2.4122566 41.8216259, 2.4123263 41.821542, 2.4123103 41.821478, 2.4123103 41.82143, 2.4122727 41.8213501, 2.4122512 41.8213061, 2.412203 41.8212421, 2.4121547 41.8211702, 2.4120796 41.8211022, 2.4120098 41.8210303, 2.4119347 41.8209943, 2.4118543 41.8208983, 2.4117953 41.8208464, 2.4117416 41.8207784, 2.4116826 41.8207424, 2.4116719 41.8206824, 2.4116451 41.8206345, 2.4116182 41.8205545, 2.4115646 41.8204906, 2.411527 41.8204586, 2.4114788 41.8204306, 2.4113554 41.8203746, 2.411291 41.8203466, 2.4112856 41.8202907, 2.411291 41.8202027, 2.41135 41.8202147, 2.4114251 41.8202387, 2.4114734 41.8201987, 2.411527 41.8201427, 2.4115943 41.8201403, 2.4116343 41.8201388, 2.4117309 41.8201427, 2.4118167 41.8201348, 2.4119026 41.8201627, 2.4120474 41.8201787, 2.4121332 41.8201787, 2.4122298 41.8201907, 2.4122942 41.8201907, 2.41238 41.8201907, 2.4124658 41.8201907, 2.4125248 41.8201787, 2.4125892 41.8201627, 2.4126965 41.8201388, 2.4128145 41.8201228, 2.412954 41.8201308, 2.4130774 41.8201348, 2.4131632 41.8201348, 2.4132437 41.8201268, 2.4133402 41.8201068, 2.41341 41.8200628, 2.4134851 41.8199988, 2.4135441 41.8199908, 2.4135923 41.8199269, 2.4136567 41.8198709, 2.4137372 41.8198429, 2.4137908 41.8198549, 2.4139196 41.8198789, 2.4140054 41.8198909, 2.4141181 41.8199069, 2.4143112 41.8199109, 2.4144238 41.8199628, 2.4145097 41.8199628, 2.4145687 41.8199908, 2.4146867 41.8200268, 2.4147779 41.8200588, 2.4148959 41.8200828, 2.4150515 41.8201028, 2.4151588 41.8201108, 2.415266 41.8201188, 2.4153519 41.8201348, 2.4154323 41.8201348, 2.4155021 41.8201108, 2.4155986 41.8201108, 2.4156952 41.8200828, 2.4157864 41.8200508, 2.4158669 41.8200508, 2.4159366 41.8200428, 2.416001 41.8200428, 2.4160707 41.8200668, 2.4162209 41.8200708, 2.4163282 41.8200868, 2.4163926 41.8201188, 2.416473 41.8201507, 2.4165964 41.8202107, 2.4166769 41.8202627, 2.4167842 41.8202787, 2.4168807 41.8202707, 2.4170041 41.8202667, 2.4171543 41.8202867, 2.4172562 41.8202987, 2.4173474 41.8203266, 2.4174976 41.8203626, 2.417621 41.8204066, 2.41768 41.8204146, 2.417841 41.8204546, 2.4179429 41.8204706, 2.4180716 41.8204906, 2.4181843 41.8204746, 2.4183023 41.8204706, 2.4183828 41.8204386, 2.4185008 41.8203666, 2.4185813 41.8202947, 2.4186564 41.8202827, 2.4188387 41.8202547, 2.419005 41.8202947, 2.4191499 41.8203386, 2.419343 41.8204066, 2.4195576 41.8204546, 2.4196702 41.8204706, 2.4199116 41.8204666, 2.4200726 41.8204506, 2.4201745 41.8204386, 2.4203247 41.8203946, 2.4204213 41.8203506, 2.420491 41.8203147, 2.4205822 41.8202867, 2.4206627 41.8202587, 2.4207217 41.8202147, 2.4207753 41.8201507, 2.4207753 41.8200708, 2.4207914 41.8199788, 2.4208021 41.8198869, 2.4208583 41.8198507, 2.4209201 41.8198109, 2.4210167 41.8197789, 2.4210864 41.819747, 2.4211937 41.819723, 2.4212742 41.819703, 2.4213654 41.819655, 2.4214512 41.819631, 2.4214834 41.8195711, 2.4214888 41.8195111, 2.4214673 41.8194471, 2.4214351 41.8193752, 2.4214298 41.8192952, 2.4214405 41.8192312, 2.4214083 41.8191393, 2.4213976 41.8190593, 2.4213922 41.8190034, 2.4213815 41.8189394, 2.42136 41.8188594, 2.4213439 41.8187915, 2.4212957 41.8187155, 2.4212527 41.8186755, 2.4212474 41.8186036, 2.4212849 41.8185316, 2.421335 41.818472)"
1046,2838586936,6116485066,"LINESTRING (2.409862 41.8266181, 2.4097247 41.8264908, 2.4096443 41.826416, 2.4095573 41.8262526, 2.4095389 41.8260754, 2.4094351 41.8259569, 2.4092794 41.8259057, 2.409195 41.825881)"
1047,2838586936,2881846289,"LINESTRING (2.409862 41.8266181, 2.4099725 41.826719, 2.4099946 41.8267958, 2.4100093 41.8269547, 2.4099394 41.8272233, 2.4099026 41.827555, 2.4099762 41.8278592, 2.4101822 41.8281278, 2.4104838 41.8284676, 2.4107302 41.8287253)"
1048,2840460176,2840460196,"LINESTRING (2.3091269 41.8277342, 2.309091 41.827727, 2.309049 41.8277328, 2.3089697 41.8277736, 2.3088958 41.8278391, 2.3087757 41.8279104, 2.3086561 41.8279614, 2.3084746 41.8280282, 2.3082994 41.8281046, 2.308103 41.8281928, 2.3080345 41.8282029, 2.3079553 41.8282009, 2.3078845 41.8281806)"
1049,2840460176,9060231912,"LINESTRING (2.3091269 41.8277342, 2.3091857 41.8278038, 2.3092012 41.8278719, 2.3092389 41.8279951, 2.3092372 41.8280244, 2.3092268 41.8280543, 2.3091553 41.8281044, 2.3088779 41.8282496, 2.3086134 41.8284479, 2.3084203 41.8290315, 2.3081199 41.8295831, 2.30768 41.8300708, 2.3068217 41.8306144, 2.3060599 41.8313818, 2.305899 41.8315497, 2.3058132 41.8318455, 2.3053411 41.8319095, 2.304633 41.8321653, 2.3044184 41.8323172, 2.3041722 41.8328293, 2.3039196 41.8331123, 2.3035813 41.8334271, 2.3033456 41.8336052, 2.3032648 41.8337532, 2.3032699 41.8339401, 2.303312 41.8341658, 2.3032194 41.8343628, 2.3032093 41.8343866, 2.3032009 41.8344154, 2.3031992 41.8344418, 2.3031975 41.8344644, 2.3031975 41.8344857, 2.3031891 41.8345108, 2.3031234 41.8345797, 2.3028995 41.834665, 2.3028793 41.8346813, 2.3028642 41.8347001, 2.3028457 41.8348557, 2.3028002 41.8349648, 2.3026706 41.8351767, 2.3025629 41.835321, 2.3024114 41.8355643, 2.302307 41.8356847, 2.3022817 41.8356972, 2.3022481 41.835706, 2.3021605 41.8357248, 2.3020764 41.8357324, 2.3020444 41.8357361, 2.3019653 41.8357449, 2.3019333 41.8357487, 2.301903 41.8357562, 2.3018727 41.8357637, 2.3018424 41.8357712, 2.3018155 41.8357838)"
1050,2840460176,2973712439,"LINESTRING (2.3091269 41.8277342, 2.3091297 41.8276621, 2.3092034 41.8275716, 2.3092412 41.8275206, 2.3092754 41.8274458, 2.3093127 41.8273987, 2.309447 41.827369, 2.3096414 41.827324, 2.3098228 41.8272302, 2.3099596 41.8271072, 2.3100596 41.8269843, 2.3101401 41.8268328, 2.3101823 41.8267568, 2.3104788 41.8264909, 2.3106016 41.8263775, 2.3107304 41.826279, 2.3108135 41.8262015, 2.3108578 41.826148, 2.3108565 41.826079, 2.3108484 41.8260471, 2.3108392 41.826027)"
1051,2840460196,2840463096,"LINESTRING (2.3078845 41.8281806, 2.3071826 41.8288588, 2.3069178 41.8291946, 2.3065932 41.8295892, 2.3059931 41.8299965, 2.3053824 41.8305105, 2.3052201 41.8306044, 2.3049809 41.8308494, 2.3047802 41.8309926, 2.3045688 41.8312186, 2.3043318 41.8314397, 2.3041161 41.8315766, 2.3039559 41.8317468, 2.3035801 41.8319664, 2.3033217 41.832046, 2.3026783 41.83213, 2.3023929 41.8321998, 2.3022117 41.8322403, 2.3019173 41.8322099, 2.3015715 41.8321392)"
1052,2840460196,2973712439,"LINESTRING (2.3078845 41.8281806, 2.3080197 41.8280684, 2.3081701 41.8279648, 2.3083692 41.8278245, 2.3085764 41.827698, 2.3086861 41.8275895, 2.3088173 41.8274291, 2.3089764 41.827265, 2.3090949 41.8271634, 2.3091829 41.8271162, 2.309286 41.8270753, 2.3095073 41.8270165, 2.3095551 41.8269941, 2.3095964 41.8269638, 2.3096692 41.8268763, 2.3097228 41.8267919, 2.309796 41.8266819, 2.3098467 41.8266302, 2.3099958 41.8265264, 2.3101347 41.8264503, 2.3102234 41.8264001, 2.3103821 41.8262865, 2.3105354 41.8261614, 2.3107049 41.8260865, 2.3108392 41.826027)"
1053,2840463096,6493175355,"LINESTRING (2.3015715 41.8321392, 2.3014171 41.83181, 2.3013338 41.8317185, 2.3011539 41.8316388, 2.3009409 41.8315128, 2.3008111 41.8312732, 2.3007054 41.8311809, 2.3006323 41.8311031)"
1054,2840463096,2840463216,"LINESTRING (2.3015715 41.8321392, 2.3016319 41.8323348, 2.301724 41.8324361, 2.3020486 41.8325441, 2.3021755 41.8325677, 2.3028882 41.8324901)"
1055,2881791449,2881791664,"LINESTRING (2.486337 41.806978, 2.4864931 41.8072427, 2.486469 41.8074163, 2.4864112 41.8075842, 2.4864609 41.8077416, 2.4866001 41.8080369, 2.4866617 41.8081686, 2.4865653 41.8083761, 2.4865091 41.8085237, 2.4865493 41.8087492, 2.4864716 41.8088869, 2.486485 41.8090285, 2.4865519 41.8090924, 2.4867795 41.80924, 2.4868946 41.809258, 2.4870151 41.8092141, 2.4871114 41.8091463, 2.4871971 41.8090864, 2.4872694 41.8090086, 2.4873068 41.8089527, 2.4873711 41.8089268, 2.4874567 41.8089427, 2.4874889 41.8090006, 2.4874621 41.8090664, 2.4872667 41.8092241, 2.4872158 41.8092919, 2.4871703 41.8094216, 2.4871596 41.8096131, 2.4871623 41.809669, 2.487098 41.8097329, 2.4870043 41.8097788, 2.4869374 41.8098306, 2.486924 41.8098765, 2.4869508 41.8099503, 2.4870445 41.8099663, 2.4870927 41.8099563, 2.4871516 41.8099065, 2.4872024 41.8098246, 2.4872801 41.8097329, 2.4873095 41.809655, 2.4873577 41.8095573, 2.4874112 41.8094815, 2.4874862 41.8094176, 2.4875611 41.8093917, 2.4876334 41.8093857, 2.4876923 41.8094196, 2.4877191 41.8094655, 2.4877191 41.8095413, 2.4877298 41.8096251, 2.4877914 41.8097448, 2.4879868 41.8100341, 2.4881099 41.810102, 2.4882464 41.8103434, 2.4885088 41.8106646, 2.4885195 41.8107943, 2.4885329 41.8109839, 2.488656 41.8111774, 2.4888246 41.8113131, 2.489103 41.8114348, 2.489277 41.8116184, 2.489344 41.8117421, 2.4893921 41.8119376, 2.4893868 41.812195, 2.489435 41.8123845, 2.4895768 41.8125242, 2.4898204 41.8125521, 2.4901925 41.812616, 2.4905164 41.8127017, 2.4907226 41.8127875, 2.4908243 41.8128534, 2.4908671 41.8129432, 2.4908707 41.8131272, 2.4908305 41.8131951, 2.4908171 41.8132851)"
1056,2881791449,2881791485,"LINESTRING (2.486337 41.806978, 2.4858934 41.8064286, 2.4857194 41.8062271, 2.4855668 41.8059697, 2.4854812 41.8058939, 2.4854062 41.8058679, 2.4853179 41.8058899, 2.4852724 41.8060635, 2.4853313 41.8064406, 2.4852215 41.8068496, 2.4851171 41.8069574, 2.4850502 41.8070232, 2.4849538 41.8070651, 2.4848494 41.8070831, 2.4847638 41.807115, 2.4846915 41.8071709, 2.484684 41.807184)"
1057,2881791449,4487088407,"LINESTRING (2.486337 41.806978, 2.4865275 41.8070931, 2.4865579 41.807288, 2.4865579 41.8074568, 2.486593 41.80756, 2.486794 41.807874, 2.486864 41.807919, 2.487064 41.807995, 2.487142 41.808006, 2.487232 41.807998, 2.48736 41.807957, 2.487514 41.807874, 2.487721 41.807716, 2.487885 41.807565, 2.487968 41.80752, 2.488086 41.807518, 2.48817 41.807559, 2.488225 41.807622, 2.488288 41.807802, 2.488381 41.807945, 2.488537 41.808054, 2.489075 41.808341, 2.489342 41.808546, 2.489486 41.808638, 2.489582 41.808668, 2.489709 41.80867, 2.490063 41.808594, 2.490139 41.808543, 2.490345 41.808285, 2.490452 41.808182, 2.490876 41.807911, 2.490933 41.80781, 2.490954 41.807618, 2.491245 41.807193, 2.491307 41.80706, 2.491307 41.806982, 2.491193 41.806726, 2.490993 41.806403, 2.490966 41.806294, 2.490984 41.806099, 2.491011 41.806032, 2.491045 41.805999, 2.49112 41.805976, 2.491205 41.80599, 2.491285 41.806028, 2.491451 41.806147, 2.49157 41.806203, 2.491782 41.806246, 2.491954 41.806249, 2.492042 41.806227, 2.492135 41.806176, 2.492264 41.80607, 2.492338 41.80603, 2.4924096 41.8059726, 2.4925644 41.8058806, 2.4927792 41.8058619)"
1058,2881791485,2881791549,"LINESTRING (2.484684 41.807184, 2.484636 41.8075455, 2.4842864 41.8076364, 2.4836358 41.807487, 2.4833292 41.8074362, 2.4831437 41.8073995, 2.4829771 41.8073685, 2.4827841 41.8073148, 2.4827197 41.8072528, 2.4826516 41.8071625, 2.4825796 41.8070778, 2.4824698 41.8070157, 2.4823601 41.8070016, 2.4822881 41.807027, 2.4822011 41.8070722, 2.4819928 41.8071625, 2.4818263 41.807233, 2.4818111 41.8073346, 2.4818831 41.8074644, 2.4818944 41.8075265, 2.4818263 41.807614, 2.4817543 41.8076845, 2.4815575 41.8078877, 2.4813303 41.8080457, 2.4812206 41.8080683, 2.4811108 41.808057, 2.4809707 41.8080118, 2.4808609 41.8080005, 2.4807549 41.8080118, 2.4806186 41.8080739, 2.48063 41.8081473, 2.4807019 41.8082206, 2.4807587 41.8082968, 2.4808344 41.8083787, 2.4810386 41.8087753, 2.4809583 41.8088711, 2.480894 41.8089529, 2.4808539 41.8090147, 2.4808405 41.8090886, 2.4808217 41.8091684, 2.4807655 41.8092522, 2.4806638 41.8092921)"
1059,2881791485,2881791507,"LINESTRING (2.484684 41.807184, 2.48457 41.8074, 2.484521 41.807457, 2.484413 41.807492, 2.484288 41.807481, 2.483109 41.80714, 2.48282 41.806969, 2.48248 41.806817, 2.48235 41.806739, 2.482012 41.806452, 2.481891 41.806424, 2.481772 41.806464, 2.481659 41.806568, 2.481584 41.806609, 2.481484 41.806616, 2.481151 41.806467, 2.481046 41.80648, 2.480942 41.806571, 2.480883 41.806678, 2.480822 41.807012, 2.480697 41.807205, 2.48061 41.807289, 2.480501 41.807358, 2.480043 41.807602, 2.47991 41.807704, 2.479843 41.807835, 2.479848 41.807941, 2.479883 41.808073, 2.479871 41.808184, 2.4798406 41.8082623)"
1060,2881791507,2881791586,"LINESTRING (2.4798406 41.8082623, 2.4800615 41.8085658, 2.4802061 41.8087673, 2.4801927 41.8089788, 2.4801713 41.8091963, 2.4802703 41.8093879, 2.4804845 41.8096672, 2.480621 41.8098627, 2.4806558 41.8099366, 2.4806237 41.8100244)"
1061,2881791507,4948668738,"LINESTRING (2.4798406 41.8082623, 2.4796386 41.8077497, 2.4796171 41.8076061, 2.4796386 41.8074824, 2.4797992 41.8073586, 2.4802221 41.8071511, 2.4803961 41.8070992, 2.4804657 41.8070653, 2.480455 41.8069955, 2.4803827 41.8069396, 2.4802997 41.8068778, 2.4801686 41.806792, 2.4800321 41.8066503, 2.4800294 41.8064767, 2.480099 41.8062552, 2.4800026 41.8058062, 2.4799277 41.8056925, 2.4799357 41.8055389, 2.4800187 41.8055149, 2.4801525 41.8055249, 2.4802649 41.8055548, 2.4803827 41.8055888, 2.4804871 41.8056326, 2.4806397 41.8056825, 2.4807816 41.8057105, 2.4808699 41.8056945, 2.4808913 41.8056207, 2.4808806 41.8055468, 2.4808244 41.8055049, 2.4807468 41.8054391, 2.4806906 41.8053752, 2.4805915 41.8052096, 2.4805407 41.8050979, 2.4805332 41.804918, 2.4804636 41.8046147, 2.4804353 41.8044055, 2.4804958 41.8043547, 2.4806208 41.8043604, 2.4807306 41.8044337, 2.4808933 41.8044817, 2.4812492 41.804668, 2.4813628 41.8047413, 2.4814461 41.8047978, 2.4815445 41.8048232, 2.4816391 41.8048204, 2.4818738 41.8047639, 2.4820556 41.8047159, 2.4822108 41.8047272, 2.4823622 41.8047893, 2.4826461 41.8049699, 2.4827294 41.8051138, 2.4828241 41.8054214, 2.4828846 41.8055625, 2.4830815 41.805698, 2.4832518 41.8057431, 2.4834525 41.8057572, 2.4835812 41.8057234, 2.483691 41.8056444, 2.4837137 41.8055795, 2.4837213 41.8055146, 2.483638 41.8054553, 2.483532 41.8054186, 2.4833654 41.8053678, 2.4832367 41.8053283, 2.483161 41.8052211, 2.4830474 41.8050179, 2.4826121 41.8045241, 2.4824341 41.804445, 2.4821805 41.8043773, 2.481836 41.804335, 2.4816694 41.8042955, 2.4812681 41.8040866, 2.4809274 41.8038637, 2.4808063 41.8037621, 2.48067 41.8037283, 2.4804163 41.8037029, 2.4801476 41.8035505, 2.4800378 41.8034404, 2.4799621 41.8034178, 2.4798561 41.803511, 2.4797955 41.8037226, 2.4797046 41.8040528, 2.4795911 41.8041262, 2.4794358 41.8041798, 2.4792466 41.8041741, 2.47908 41.8041431, 2.4788491 41.8041318, 2.4786825 41.8042193, 2.4784629 41.8044112, 2.4784365 41.8044316)"
1062,2881791549,2881791586,"LINESTRING (2.4806638 41.8092921, 2.4805915 41.809322, 2.4805487 41.8093719, 2.4805326 41.8094597, 2.4805514 41.8095475, 2.4806103 41.8096313, 2.480712 41.809743, 2.4807709 41.8098268, 2.4808137 41.8099206, 2.4808378 41.8100323, 2.4808298 41.8101281, 2.4807762 41.810192, 2.4807147 41.8101999, 2.4806558 41.810176, 2.4806317 41.8101261, 2.4806237 41.8100244)"
