id,edge_id,lon,lat,elev,dist,km,time,elev_diff,pace,clean_lon,clean_lat
241,6323,2.311263,42.583329,1065.2,1.37,1,33.37,0.5,2.76,2.3112289,42.583295
242,6323,2.311226,42.583372,1066.3,1.38,1,33.47,1.099999999999909,3.4,2.3111892,42.583336
243,6323,2.311182,42.58341,1067.5,1.38,1,33.63,1.2000000000000455,2.0,2.3111485,42.583378
244,6323,2.311134,42.583442,1067.9,1.39,1,33.73,0.40000000000009095,3.18,2.3111094,42.583418
245,6323,2.311101,42.583484,1068.2,1.4,1,33.95,0.2999999999999545,1.49,2.3110739,42.583449
246,6323,2.311061,42.58352,1069.5,1.4,1,34.07,1.2999999999999545,2.66,2.3110316,42.583482
247,6323,2.31103,42.583562,1071.5,1.41,1,34.18,2.0,2.73,2.3109871,42.583533
248,6323,2.310992,42.583603,1072.3,1.41,1,34.33,0.7999999999999545,2.21,2.3109561,42.583579
249,6323,2.310962,42.583644,1072.6,1.42,1,34.55,0.2999999999999545,1.43,2.310928,42.583623
250,6323,2.310955,42.583691,1073.8,1.42,1,34.63,1.2000000000000455,3.78,2.3109048,42.583659
251,6323,2.310919,42.583729,1075.0,1.43,1,34.83,1.2000000000000455,1.55,2.3108756,42.583717
252,6323,2.310903,42.58378,1075.7,1.43,1,35.02,0.7000000000000455,1.9,2.310861,42.583768
253,6323,2.3109,42.583826,1076.1,1.44,1,35.22,0.3999999999998636,1.53,2.3108487,42.583811
254,6323,2.310877,42.583876,1077.6,1.44,1,35.35,1.5,2.64,2.3108384,42.58387
255,6323,2.310854,42.583922,1080.5,1.45,1,35.63,2.900000000000091,1.15,2.3108315,42.583919
256,6323,2.310845,42.583969,1082.2,1.45,1,35.95,1.7000000000000455,1.0,2.3108248,42.583966
257,6323,2.310839,42.584024,1083.8,1.46,1,36.22,1.599999999999909,1.38,2.310814,42.584017
258,6323,2.310821,42.584072,1086.0,1.47,1,36.32,2.2000000000000455,3.32,2.3108006,42.584067
